"GEO_ID","NAME","C16001_001E","C16001_001M","C16001_002E","C16001_002M","C16001_003E","C16001_003M","C16001_004E","C16001_004M","C16001_005E","C16001_005M","C16001_006E","C16001_006M","C16001_007E","C16001_007M","C16001_008E","C16001_008M","C16001_009E","C16001_009M","C16001_010E","C16001_010M","C16001_011E","C16001_011M","C16001_012E","C16001_012M","C16001_013E","C16001_013M"
"0500000US18089","Lake County, Indiana","462795","5","392252","4642","48842","3839","606","293","1560","749","10116","3116","4692","1641","343","253","483","354","156","210","418","269","999","756","2328","1509"
"0500000US18097","Marion County, Indiana","841726","5","740701","4406","70111","3502","3312","1202","1526","725","1695","903","6638","2175","1385","1044","2094","939","310","313","596","542","4757","1576","8601","3177"
"0500000US18105","Monroe County, Indiana","133140","596","120322","1737","2781","1072","570","444","477","412","835","544","2660","1051","803","462","3427","873","384","474","0","190","143","145","738","448"
"0500000US18141","St. Joseph County, Indiana","249168","265","227886","2178","12652","1927","593","410","1505","644","1181","470","1588","709","311","247","677","332","583","548","280","247","781","583","1131","671"
"0500000US18157","Tippecanoe County, Indiana","163954","691","140316","1850","9916","942","614","480","296","216","1564","807","1402","661","1276","967","4931","1114","287","321","1020","846","2161","1205","171","148"
"0500000US18167","Vigo County, Indiana","101880","225","97733","898","1393","632","300","265","312","247","101","157","644","663","313","241","472","352","99","163","96","120","79","98","338","193"
"0500000US19013","Black Hawk County, Iowa","123246","*****","114909","1250","3348","845","267","191","345","229","1949","899","795","462","38","70","242","274","470","513","38","67","106","141","739","537"
"0500000US19103","Johnson County, Iowa","124995","668","106391","2190","5722","1074","941","483","1725","1073","520","687","2022","863","1527","770","1441","862","208","290","657","584","1117","726","2724","1700"
"0500000US19113","Linn County, Iowa","199649","414","189858","1785","4313","1146","369","272","888","409","435","372","1618","1059","204","173","1199","698","94","116","197","259","100","127","374","325"
"0500000US19153","Polk County, Iowa","404561","265","352545","3373","26219","2433","702","471","1052","1105","4163","1770","6178","2253","1551","1754","1131","673","2478","1219","215","268","3310","1363","5017","1761"
"0500000US19163","Scott County, Iowa","156132","181","149493","1299","3300","985","289","214","229","202","143","206","943","585","121","152","212","291","696","543","96","154","572","502","38","63"
"0500000US19169","Story County, Iowa","85214","434","78285","934","1253","638","408","263","401","321","35","61","467","326","339","348","2579","785","173","219","117","109","891","549","266","238"
"0500000US20045","Douglas County, Kansas","106887","584","94690","2128","3242","1064","443","454","882","480","169","190","456","431","851","609","2346","1072","84","122","149","190","626","531","2949","1620"
"0500000US20091","Johnson County, Kansas","514682","4","454213","4634","26786","2515","1681","850","1562","712","2467","1987","9458","2156","650","545","2473","1067","1219","952","895","605","5322","1312","7956","3345"
"0500000US20173","Sedgwick County, Kansas","461715","*****","395721","5098","41358","3784","849","736","964","391","936","685","3193","1234","86","144","2208","1437","10872","2108","466","261","993","494","4069","2340"
"0500000US20177","Shawnee County, Kansas","166498","399","152271","2875","9809","1892","89","106","990","542","0","168","1657","1479","68","136","321","233","411","646","153","152","499","408","230","252"
"0500000US20209","Wyandotte County, Kansas","144317","256","109877","1963","29795","1831","132","119","499","380","413","246","168","185","56","66","642","537","125","155","24","44","2083","536","503","485"
"0500000US21015","Boone County, Kentucky","112774","779","104235","2192","2690","947","1083","898","631","500","0","189","919","988","0","189","81","153","827","1120","0","189","724","652","1584","1195"
"0500000US21067","Fayette County, Kentucky","282897","519","248828","3012","18699","1744","754","425","1300","818","240","225","4670","2300","243","311","4071","1382","91","123","175","274","1772","903","2054","1170"
"0500000US21093","Hardin County, Kentucky","99790","261","93567","1225","2904","866","73","101","1029","507","59","108","218","201","338","178","44","77","500","663","148","147","836","712","74","130"
"0500000US21111","Jefferson County, Kentucky","697611","365","640398","4452","24894","2393","3121","1914","1568","518","3633","1518","6297","2296","922","630","1181","848","2188","1133","494","381","5785","2225","7130","2143"
"0500000US21117","Kenton County, Kentucky","148699","154","141852","1054","4137","622","542","511","371","190","644","633","149","133","0","189","108","161","101","207","49","85","507","418","239","166"
"0500000US22033","East Baton Rouge Parish, Louisiana","412272","413","377063","3021","14667","1954","5348","1581","647","611","305","416","2392","1060","542","646","1730","954","5017","1887","1195","929","2497","1145","869","546"
"0500000US22051","Jefferson Parish, Louisiana","404525","6","336276","3146","42886","2187","4153","1014","724","437","524","383","4375","1974","155","170","2268","930","8688","1963","463","369","418","285","3595","1557"
"0500000US22055","Lafayette Parish, Louisiana","209025","250","180138","3504","6642","2032","17734","2366","324","398","180","288","618","435","66","110","1065","872","1426","924","74","125","412","288","346","348"
"0500000US22071","Orleans Parish, Louisiana","336917","245","307606","2059","14795","1528","4027","1149","856","391","535","361","1396","676","75","116","1207","648","5258","1188","397","398","431","254","334","204"
"0500000US22103","St. Tammany Parish, Louisiana","221992","641","206390","2397","9203","1831","1699","679","75","105","566","801","375","346","0","198","1148","1141","859","1085","103","216","1123","737","451","444"
"0500000US23005","Cumberland County, Maine","268378","476","249324","2502","3912","1198","4638","1211","784","441","1643","819","1060","504","246","309","327","336","785","936","95","155","2047","1182","3517","1207"
"0500000US23019","Penobscot County, Maine","146355","294","139504","1693","1318","575","3858","1474","361","236","51","59","79","73","577","549","201","190","0","157","0","157","177","126","229","191"
"0500000US23031","York County, Maine","187863","378","174363","1944","1421","784","7339","1246","497","319","1323","966","1174","751","0","157","314","511","51","89","873","762","443","504","65","110"
"0500000US24001","Allegany County, Maryland","71378","237","68490","544","1080","307","184","145","112","96","95","146","383","351","116","141","139","168","0","204","51","84","328","340","400","276"
"0500000US24003","Anne Arundel County, Maryland","509807","3","461749","4204","22234","3157","2220","841","2008","795","715","449","7608","2793","4136","1793","1202","828","1524","1323","1387","786","2409","996","2615","1436"
"0500000US24005","Baltimore County, Maryland","761230","220","662945","6645","29907","3964","7224","1981","1809","653","8097","2138","15777","3019","3783","1255","5000","1708","1349","772","9403","2336","4209","1395","11727","2813"
"0500000US24013","Carroll County, Maryland","158963","395","150538","1777","3129","998","1031","625","491","301","926","733","1714","837","180","148","269","281","112","199","203","225","206","252","164","191"
"0500000US24021","Frederick County, Maryland","221975","432","192818","3008","13777","2073","933","460","250","260","1495","1349","3611","1307","545","660","271","353","1447","1071","1341","1586","3055","1392","2432","1626"
"0500000US24025","Harford County, Maryland","232384","327","214640","2382","6751","1655","713","436","1172","539","385","361","1852","1008","751","507","1743","1194","170","284","1145","873","1224","903","1838","999"
"0500000US24027","Howard County, Maryland","275714","3","214327","4328","14135","2029","3044","1897","875","689","2931","1391","11459","2702","9010","2510","7781","2068","2185","1486","811","679","4797","1638","4359","1988"
"0500000US24031","Montgomery County, Maryland","925052","197","562791","8575","148404","3916","24812","4126","5230","1624","12266","2554","51673","6783","15444","4375","34553","4232","11726","3983","11332","3122","11905","2066","34916","4495"
"0500000US24033","Prince George's County, Maryland","811993","243","636989","8786","92509","5365","18191","3891","1992","813","1507","709","11539","2924","3621","1541","4018","1451","2203","1267","7550","2066","3823","1432","28051","5017"
"0500000US24037","St. Mary's County, Maryland","100140","356","91047","3187","2983","1026","0","204","2585","3033","273","274","1218","745","0","204","430","360","0","204","597","438","766","656","241","320"
"0500000US24043","Washington County, Maryland","139787","306","130109","1678","4135","1166","206","177","827","452","1070","842","1246","656","72","121","0","204","575","489","379","388","428","326","740","449"
"0500000US24045","Wicomico County, Maryland","93286","510","83437","2467","4050","979","2104","1454","72","89","257","221","1180","1107","1138","873","0","204","0","204","363","426","86","142","599","558"
"0500000US24510","Baltimore city, Maryland","577079","457","530343","4459","20065","2363","4367","1937","1701","698","2487","1057","4917","1588","1546","698","3600","1078","266","216","629","478","2072","912","5086","1272"
"0500000US25001","Barnstable County, Massachusetts","207863","459","189776","2780","3747","1033","2980","1059","740","444","919","594","7226","2418","561","563","440","388","106","176","91","151","422","329","855","589"
"0500000US25003","Berkshire County, Massachusetts","124453","326","116535","1775","2527","941","576","337","806","394","1085","1067","1976","875","260","409","234","213","0","204","0","204","0","204","454","328"
"0500000US25005","Bristol County, Massachusetts","518841","607","411376","5697","24369","1767","9951","2312","156","154","2055","1000","61910","4965","805","683","1421","718","1341","927","651","617","2970","1387","1836","782"
"0500000US25009","Essex County, Massachusetts","705519","10","533044","6529","104338","3236","10510","2474","1946","661","8316","2670","25911","4059","1292","971","4417","1127","2211","846","192","236","7945","2164","5397","1952"
"0500000US25011","Franklin County, Massachusetts","68332","225","64661","935","1311","458","446","336","119","119","338","269","898","695","180","273","203","184","0","204","0","204","16","25","160","161"
"0500000US25013","Hampden County, Massachusetts","436557","303","334588","4819","69447","3288","3555","1125","754","396","9954","2379","10518","2232","844","960","2084","1137","1245","1067","170","191","1856","1166","1542","895"
"0500000US25015","Hampshire County, Massachusetts","152144","521","137627","2045","5121","1035","1785","786","382","205","1027","480","2522","1033","638","751","1606","960","215","393","97","161","973","889","151","132"
"0500000US25017","Middlesex County, Massachusetts","1432465","134","1059561","10996","76330","3027","34242","4466","8737","1610","18911","3905","120067","10038","8672","2012","45109","4848","7197","2767","2186","1137","28487","3383","22966","3937"
"0500000US25021","Norfolk County, Massachusetts","638568","3","521511","6734","16556","2298","12564","2629","1906","789","9691","2798","25909","3807","2922","1212","23912","3169","7464","2465","3068","1892","4750","1347","8315","2458"
"0500000US25023","Plymouth County, Massachusetts","470170","414","416474","4300","11149","1653","15779","3630","1324","750","1112","639","17958","2595","52","94","1424","990","1834","1393","532","652","888","778","1644","858"
"0500000US25025","Suffolk County, Massachusetts","689804","5","427728","7648","124830","3549","31582","4261","3229","1137","8097","1370","32165","6014","2313","614","22466","2449","16569","3126","1189","619","4387","1065","15249","4540"
"0500000US25027","Worcester County, Massachusetts","754920","233","618701","5872","57979","2936","12688","2669","1541","850","6778","2032","24590","3645","297","330","5234","1779","8871","2718","506","425","5577","1912","12158","2717"
"0500000US26021","Berrien County, Michigan","146957","423","135539","1723","5052","864","335","309","1524","510","690","391","1128","566","479","468","26","44","4","15","438","324","449","257","1293","695"
"0500000US26025","Calhoun County, Michigan","127046","358","120169","1034","3588","965","185","139","414","265","108","106","140","142","0","167","585","507","0","167","763","404","955","638","139","136"
"0500000US26045","Eaton County, Michigan","102045","488","95704","1311","2315","1047","402","391","607","355","326","302","1219","668","0","167","476","605","230","354","145","190","24","49","597","436"
"0500000US26049","Genesee County, Michigan","395499","236","384400","2125","3578","1181","969","397","1192","407","202","263","1456","643","79","138","1222","710","0","167","140","186","297","212","1964","1157"
"0500000US26065","Ingham County, Michigan","265894","83","231862","3041","11480","1291","728","347","1561","670","2240","1685","3131","1081","1783","854","4445","1201","1208","943","165","169","3382","1608","3909","1463"
"0500000US26075","Jackson County, Michigan","150367","212","144589","1094","3311","907","301","257","415","232","581","307","680","473","79","160","153","284","0","167","76","112","48","87","134","129"
"0500000US26077","Kalamazoo County, Michigan","236778","368","219405","2567","6329","1158","951","509","1375","549","1163","1288","1614","594","678","618","723","382","577","491","433","367","220","185","3310","1646"
"0500000US26081","Kent County, Michigan","564578","145","498019","5082","38059","3128","1260","565","2211","715","6794","3480","4385","1511","270","243","1902","949","5273","2090","816","539","820","608","4769","1589"
"0500000US26093","Livingston County, Michigan","172288","481","164985","1804","3456","1016","92","87","263","191","482","260","1657","1213","0","167","58","95","19","42","45","85","802","685","429","470"
"0500000US26099","Macomb County, Michigan","794689","242","687383","6488","10880","1948","1667","728","4008","1076","20256","3122","30102","4768","632","567","2903","1117","3104","1658","3953","1387","5283","2003","24518","4205"
"0500000US26115","Monroe County, Michigan","142912","415","137986","1143","2365","958","259","202","366","204","185","181","955","572","133","185","136","206","0","167","0","167","88","100","439","443"
"0500000US26125","Oakland County, Michigan","1142464","322","983415","8849","26191","2851","5111","1411","6897","1453","16048","2872","35361","4615","4642","1478","9725","2050","1168","717","4320","1351","16995","2973","32591","4717"
"0500000US26139","Ottawa County, Michigan","249460","728","227832","3031","15131","2511","160","197","1823","786","161","262","311","232","0","167","751","929","1274","1251","748","726","1109","912","160","212"
"0500000US26145","Saginaw County, Michigan","187627","159","178168","1562","4725","1024","212","287","1409","488","132","105","1019","697","108","192","455","460","275","450","25","50","103","86","996","667"
"0500000US26147","St. Clair County, Michigan","153062","423","146180","1814","2910","875","313","245","525","224","371","270","771","491","0","167","0","167","0","167","178","158","139","141","1675","1446"
"0500000US26161","Washtenaw County, Michigan","329577","62","280372","3288","9549","1539","2178","765","2985","1234","2477","1310","7911","1884","3863","1253","8478","1417","283","218","809","469","4690","1344","5982","2008"
"0500000US26163","Wayne County, Michigan","1684949","334","1471084","8407","63498","3913","6472","1714","3632","1004","13124","2404","32935","3987","1962","1239","5092","1578","1767","1000","4036","1443","6323","1864","75024","6467"
"0500000US27003","Anoka County, Minnesota","311215","183","279632","2506","10640","1109","782","426","2095","736","3199","1269","1348","766","225","262","561","397","1247","810","399","327","6861","1367","4226","1477"
"0500000US27019","Carver County, Minnesota","86171","564","79297","1652","3423","1427","166","138","812","441","0","143","586","454","74","111","179","227","876","1022","0","143","629","502","129","146"
"0500000US27037","Dakota County, Minnesota","374553","248","334237","4019","14951","2691","1256","711","1937","693","2464","820","5524","1718","168","193","2154","1081","354","430","772","542","5140","1471","5596","1962"
"0500000US27053","Hennepin County, Minnesota","1090948","*****","908272","6857","63985","3533","6800","1537","5152","1183","9157","2364","13168","2463","2175","1509","9006","2651","9936","2734","971","672","28192","3673","34134","4594"
"0500000US27109","Olmsted County, Minnesota","135235","465","118486","2128","5312","821","184","131","639","317","612","369","1210","603","92","150","878","496","1531","1011","89","114","2524","1203","3678","1183"
"0500000US27123","Ramsey County, Minnesota","478607","437","375162","5370","29033","2666","2675","1063","1516","533","2553","1275","3544","1015","566","316","5340","1866","3167","1268","989","720","38244","2519","15818","3565"
"0500000US27137","St. Louis County, Minnesota","189473","377","180554","1496","2107","464","424","293","805","409","1688","963","785","405","21","34","251","217","245","177","375","217","262","156","1956","609"
"0500000US27139","Scott County, Minnesota","121972","899","107633","2189","4649","1023","203","191","695","515","2518","1201","1126","646","192","238","116","138","1405","1036","310","377","2077","1165","1048","612"
"0500000US27145","Stearns County, Minnesota","141823","329","130871","1539","3036","641","272","250","2580","723","130","166","682","672","0","143","27","54","16","41","4","8","1724","715","2481","980"
"0500000US27163","Washington County, Minnesota","226245","139","203635","2328","7317","1850","902","662","792","347","681","418","965","498","293","458","1537","876","995","920","149","190","5864","1401","3115","1379"
"0500000US28049","Hinds County, Mississippi","230178","459","221156","1423","4711","969","790","455","10","17","57","96","617","439","0","206","580","360","141","177","167","270","907","852","1042","1072"
"0500000US28059","Jackson County, Mississippi","130773","4","120641","1332","5531","846","435","352","484","385","0","206","749","711","122","202","72","145","1964","744","467","351","38","70","270","361"
"0500000US29019","Boone County, Missouri","155529","697","143485","2436","3386","1146","120","148","519","410","697","690","1021","674","367","321","1930","859","750","625","489","434","861","622","1904","1691"
"0500000US29047","Clay County, Missouri","209488","348","192602","2134","8272","1876","840","842","879","554","351","260","1129","726","183","179","294","420","2451","930","191","204","1441","838","855","530"
"0500000US29077","Greene County, Missouri","260102","404","243922","3023","6377","1223","812","558","2009","1385","1051","915","1348","963","322","288","1323","869","464","464","172","215","832","567","1470","901"
"0500000US29095","Jackson County, Missouri","628784","269","572325","4046","37536","3054","2391","1048","898","391","563","430","2782","1232","496","529","1828","1207","1733","1114","1871","1327","2292","813","4069","1355"
"0500000US29099","Jefferson County, Missouri","204843","580","199135","1844","916","469","267","229","471","303","2191","1460","461","295","0","184","0","184","292","372","142","176","263","195","705","764"
"0500000US29165","Platte County, Missouri","85071","443","77008","1516","2765","804","220","224","150","148","535","427","433","309","59","82","597","361","284","326","166","151","906","608","1948","1155"
"0500000US29183","St. Charles County, Missouri","341846","378","322871","3016","7964","2426","1421","868","848","546","1070","780","2408","1072","623","588","848","766","7","11","566","705","2567","1164","653","581"
"0500000US29189","St. Louis County, Missouri","941089","115","852963","6031","23057","2524","3322","1249","5062","1489","12554","4054","14533","3282","2710","1764","9886","2563","1893","1445","1864","1054","5662","1473","7583","2520"
"0500000US29510","St. Louis city, Missouri","296205","347","265156","4138","8753","1266","1536","738","954","595","2695","1197","6445","2336","201","232","1618","737","1335","708","213","181","3606","2643","3693","1314"
"0500000US30063","Missoula County, Montana","104487","295","97436","1689","3473","1137","531","387","1185","835","11","20","229","237","121","211","83","135","0","165","345","392","382","306","691","522"
"0500000US31055","Douglas County, Nebraska","484459","144","418872","3525","43921","2742","2179","976","1610","633","1265","610","3512","1073","170","167","1197","551","1938","1349","708","461","5306","1448","3781","1580"
"0500000US31109","Lancaster County, Nebraska","269861","7","239557","3118","10890","1820","1623","771","1268","495","1863","949","2921","1406","392","283","1420","628","5346","1230","237","201","943","610","3401","2025"
"0500000US31153","Sarpy County, Nebraska","149248","709","134860","2204","8267","1409","243","203","668","381","151","107","1313","1518","368","496","171","201","1695","1075","88","116","338","275","1086","558"
"0500000US32003","Clark County, Nevada","1831695","595","1217070","15227","423841","10265","7396","2039","6138","1704","15726","5530","22740","5384","8536","2776","23627","5970","10215","4749","53656","6487","24226","5344","18524","3907"
"0500000US32031","Washoe County, Nevada","397918","288","304211","6098","68875","4910","873","454","2225","867","673","713","4461","1560","234","253","1707","947","941","634","7618","2532","4292","2100","1808","715"
"0500000US33009","Grafton County, New Hampshire","85214","119","80033","753","1425","445","397","236","293","199","130","112","1036","438","474","361","146","149","0","184","282","479","478","351","520","428"
"0500000US33011","Hillsborough County, New Hampshire","378583","4","332154","4111","15415","1692","9374","1613","1463","659","2029","984","8714","2339","446","319","1896","778","590","553","471","609","2215","1467","3816","1860"
"0500000US33013","Merrimack County, New Hampshire","138971","294","130820","1337","1052","648","2341","675","830","375","476","353","2429","735","210","319","237","386","86","147","0","184","138","169","352","273"
"0500000US33015","Rockingham County, New Hampshire","282206","432","264755","2242","4615","1046","4406","1244","540","359","961","741","1837","731","536","501","692","448","258","403","0","184","1523","993","2083","1489"
"0500000US33017","Strafford County, New Hampshire","117093","527","107710","1686","1899","693","1678","592","455","329","499","586","693","386","0","184","752","877","120","176","142","206","2272","1258","873","626"
"0500000US34001","Atlantic County, New Jersey","257871","4","187109","4489","42378","3866","1806","1064","689","478","1256","644","10521","2454","152","148","2816","1203","4493","1999","3381","1380","941","591","2329","1379"
"0500000US34003","Bergen County, New Jersey","861514","257","532564","8252","121464","4775","4218","1739","3524","906","32731","4577","55283","5986","55732","5808","15298","4330","733","919","11131","2460","16024","3286","12812","2509"
"0500000US34005","Burlington County, New Jersey","424338","163","368642","4425","18657","2269","3011","1660","1823","825","2253","876","12656","2153","3007","1376","2219","846","1693","1077","1841","964","4569","1928","3967","1687"
"0500000US34007","Camden County, New Jersey","480181","123","382091","5286","57320","3467","1344","549","2026","1685","5503","2708","10383","2352","2434","1150","7456","2066","1978","1125","2397","1452","3791","1713","3458","1244"
"0500000US34011","Cumberland County, New Jersey","146457","49","110470","2395","30639","1957","546","452","80","89","841","646","1703","913","0","198","678","532","0","198","494","474","263","273","743","543"
"0500000US34013","Essex County, New Jersey","731217","360","476007","7919","135761","3656","28109","4533","1627","749","7017","1783","45048","4469","2546","1030","7323","1844","563","358","7060","1792","4325","1328","15831","3525"
"0500000US34015","Gloucester County, New Jersey","271940","253","248357","2456","9897","1521","1065","643","896","583","1248","672","4569","1351","477","490","558","495","517","546","1556","740","1573","725","1227","756"
"0500000US34017","Hudson County, New Jersey","597574","243","245592","6125","232065","4894","7254","2380","978","426","9658","2130","49440","4207","2478","1034","10308","2360","2305","1409","15720","2924","6878","1668","14898","3008"
"0500000US34019","Hunterdon County, New Jersey","122362","530","106919","1666","6010","910","861","551","1224","512","1745","770","1834","695","36","57","1534","738","197","246","639","451","431","383","932","598"
"0500000US34021","Mercer County, New Jersey","345584","7","249258","4400","44888","2379","4034","1696","1822","911","9544","2407","13793","2821","1562","810","10723","2432","111","151","1023","694","5699","2361","3127","1336"
"0500000US34023","Middlesex County, New Jersey","764643","234","442586","8647","118877","3482","4418","1353","2216","665","22051","3608","85313","6901","5305","2066","22838","3688","4326","2167","13824","3036","26426","4164","16463","3497"
"0500000US34025","Monmouth County, New Jersey","597291","117","497753","5321","42854","2519","6125","1510","2466","919","7719","1887","20834","3813","1851","1035","7032","1981","1645","860","2581","1133","2791","1166","3640","1423"
"0500000US34027","Morris County, New Jersey","468423","710","348899","5563","51546","2982","2616","982","3260","938","8780","2423","27116","4441","1975","906","8387","1953","2461","1975","3150","1304","6624","1746","3609","1693"
"0500000US34029","Ocean County, New Jersey","540739","98","473720","5304","29905","3488","913","593","6144","1855","4603","1392","15459","2791","64","90","1316","787","1319","1134","2410","1310","799","475","4087","1566"
"0500000US34031","Passaic County, New Jersey","467545","199","237849","6422","159579","4183","730","487","1239","553","17595","4230","22818","3962","1005","513","3241","1522","1210","1209","3724","1506","4493","1930","14062","3715"
"0500000US34035","Somerset County, New Jersey","306087","*****","206350","5414","38435","2959","3989","1879","1190","761","6192","2044","23668","3738","1242","668","8842","2331","1345","1414","4821","1720","5358","1810","4655","1997"
"0500000US34037","Sussex County, New Jersey","141059","265","126683","1925","6699","1058","154","148","1412","739","1472","711","2494","893","0","198","403","552","324","294","556","364","439","322","423","332"
"0500000US34039","Union County, New Jersey","503765","*****","290723","6238","128653","4144","16877","4214","1602","693","13203","2979","33728","3981","1774","1473","4883","1853","458","642","3936","1492","1793","841","6135","2023"
"0500000US34041","Warren County, New Jersey","102632","377","91701","1639","5166","1158","133","138","717","268","799","609","1550","628","19","36","625","604","0","198","721","486","308","261","893","553"
"0500000US35001","Bernalillo County, New Mexico","625306","129","426943","8548","166827","8002","2162","950","2613","809","2019","894","4949","1700","1012","811","1248","685","894","757","1407","804","3634","1475","11598","1959"
"0500000US35049","Santa Fe County, New Mexico","137904","3","87659","3353","45075","3116","527","300","825","439","378","447","637","398","14","24","417","333","0","198","103","129","486","598","1783","590"
"0500000US36001","Albany County, New York","288536","220","253905","3600","9501","1873","2701","881","890","477","2938","1374","11443","2716","204","167","2748","871","403","356","870","916","1857","1018","1076","607"
"0500000US36005","Bronx County, New York","1285812","212","547534","11734","595894","8203","17818","3207","2069","763","5996","2099","44156","5595","1192","803","8073","2046","2933","1639","5324","1692","4845","2454","49978","6484"
"0500000US36007","Broome County, New York","189315","406","175762","2033","3474","922","352","232","495","293","2351","1028","2635","848","710","454","1421","823","300","442","406","323","854","485","555","466"
"0500000US36009","Cattaraugus County, New York","75001","86","72066","829","937","342","142","98","692","426","421","222","280","253","20","39","53","63","0","192","0","192","59","79","331","200"
"0500000US36013","Chautauqua County, New York","126748","364","116214","1934","5963","888","320","193","2702","1644","157","102","723","342","122","169","90","111","0","192","304","222","9","25","144","102"
"0500000US36019","Clinton County, New York","78035","191","72439","1294","1411","401","1551","648","657","538","778","741","364","279","95","134","140","148","29","60","0","192","299","169","272","211"
"0500000US36027","Dutchess County, New York","282929","559","236624","4491","20555","2105","2470","1207","1170","441","4238","2720","8858","2196","1769","1057","1997","1075","104","184","29","58","2186","1014","2929","2186"
"0500000US36029","Erie County, New York","869196","*****","778867","6164","26456","2823","4592","1210","2967","749","12978","2869","16706","2756","1011","487","6353","1733","93","121","180","178","5628","2159","13365","4078"
"0500000US36045","Jefferson County, New York","108049","205","97327","1849","4403","896","148","134","1723","828","1228","1023","1472","1080","99","88","265","269","43","55","330","422","323","420","688","569"
"0500000US36047","Kings County, New York","2349618","413","1251352","15568","396407","7159","97503","7650","89452","7990","159648","8783","89691","7828","7538","2559","162062","6819","3387","1556","5130","1724","14938","2796","72510","7708"
"0500000US36051","Livingston County, New York","62257","131","59069","651","1290","434","190","190","174","137","357","315","279","189","0","192","643","171","0","192","0","192","202","155","53","69"
"0500000US36053","Madison County, New York","69904","231","67618","683","693","440","81","90","289","240","142","126","486","261","0","192","165","159","0","192","0","192","18","30","412","305"
"0500000US36055","Monroe County, New York","702765","106","615864","4524","37572","2163","4380","1359","2586","776","7756","1883","12814","2132","1277","638","5639","1745","2133","963","734","405","6815","2085","5195","2052"
"0500000US36059","Nassau County, New York","1271216","117","915437","10306","152412","6300","22813","3806","5397","902","18744","3866","85908","6919","7687","2226","19866","2688","653","393","8807","2313","15624","2953","17868","4288"
"0500000US36061","New York County, New York","1521822","78","900976","13483","355117","5808","36295","3658","13154","2677","22237","6055","50011","7202","13652","3371","80103","5445","1406","750","6088","1836","16956","2877","25827","5404"
"0500000US36063","Niagara County, New York","204613","464","195785","1499","3039","927","440","286","509","307","1471","802","2237","710","138","177","233","255","0","192","66","116","239","196","456","402"
"0500000US36065","Oneida County, New York","221141","59","194096","2717","7575","1100","635","291","522","318","8686","2155","2992","1189","256","205","797","419","802","550","17","28","3395","1032","1368","1219"
"0500000US36067","Onondaga County, New York","439843","223","391605","3585","14263","1798","2424","794","979","423","6684","1928","8678","1619","1315","512","3849","1310","2054","1074","559","510","1677","782","5756","1809"
"0500000US36069","Ontario County, New York","103121","273","96725","1328","2744","990","464","309","531","476","601","502","873","476","0","192","105","141","753","765","0","192","240","314","85","112"
"0500000US36071","Orange County, New York","348878","168","265481","4796","47634","2871","1813","767","18378","2805","2900","1184","7186","1927","1016","745","1316","799","0","192","171","183","830","817","2153","1015"
"0500000US36079","Putnam County, New York","95963","257","75585","2521","9582","1304","331","267","555","404","2526","1201","6073","1609","251","322","234","401","450","582","41","78","30","63","305","326"
"0500000US36081","Queens County, New York","2111051","669","911508","14856","506984","9119","46759","6202","8397","1748","84449","7569","217159","10395","59408","8707","172259","9201","3508","1682","28351","4655","29418","3760","42851","6309"
"0500000US36083","Rensselaer County, New York","150835","203","140697","1790","4037","910","725","410","323","224","702","507","1533","898","292","222","1487","843","24","47","130","182","639","567","246","304"
"0500000US36085","Richmond County, New York","442207","*****","314247","7881","45703","4195","2522","910","519","310","19327","3908","29840","4653","3589","1623","9980","2295","339","309","2445","1156","3974","1625","9722","2578"
"0500000US36087","Rockland County, New York","291284","7","178412","6399","37228","2891","14192","2725","25198","3813","6206","2092","10178","1881","1308","855","1417","1151","1629","1634","5237","1769","3597","1230","6682","2638"
"0500000US36089","St. Lawrence County, New York","105684","183","98796","1405","1938","403","1530","563","1098","821","580","569","1037","550","243","352","41","62","24","47","0","192","64","95","333","258"
"0500000US36091","Saratoga County, New York","209053","502","197898","2048","2854","888","1303","745","1522","709","638","400","2800","1375","161","146","757","525","124","168","261","262","678","514","57","94"
"0500000US36093","Schenectady County, New York","146985","542","135029","1823","4902","870","407","256","795","612","938","564","2585","865","101","132","996","593","0","192","276","445","392","288","564","446"
"0500000US36103","Suffolk County, New York","1414239","186","1124972","9465","173520","6443","13081","3283","5887","1094","15587","3380","48605","4563","3006","1082","9098","1880","2998","2710","3095","1066","8427","2783","5963","1799"
"0500000US36105","Sullivan County, New York","72791","170","61489","1919","6667","1139","346","294","1036","566","1404","924","1444","955","0","192","64","58","0","192","0","192","102","126","239","235"
"0500000US36109","Tompkins County, New York","97437","481","81183","2006","2874","855","1177","577","1012","742","1427","936","2642","894","1170","817","3103","996","69","78","0","192","2038","957","742","626"
"0500000US36111","Ulster County, New York","173739","221","154136","2047","9543","1618","2235","1017","846","441","861","505","3162","927","156","129","810","427","104","180","496","268","701","471","689","425"
"0500000US36119","Westchester County, New York","899271","184","604859","8374","170440","4199","11007","2660","7005","2621","9070","2214","57565","5854","4174","1337","8111","1871","166","199","4615","1547","9669","1726","12590","2836"
"0500000US37021","Buncombe County, North Carolina","228409","3","211843","2750","9551","1887","653","419","731","481","2750","1599","792","594","111","110","446","749","0","220","343","530","873","664","316","313"
"0500000US37051","Cumberland County, North Carolina","298465","467","268101","2838","17663","2304","1017","523","2630","1153","183","185","1475","690","2635","1020","467","461","0","220","1426","886","2036","880","832","474"
"0500000US37063","Durham County, North Carolina","252467","399","202402","3976","32596","1902","2304","1163","744","520","1344","960","2463","924","537","520","2592","1015","524","546","420","466","1158","785","5383","2699"
