"GEO_ID","NAME","C16001_001E","C16001_001M","C16001_002E","C16001_002M","C16001_003E","C16001_003M","C16001_004E","C16001_004M","C16001_005E","C16001_005M","C16001_006E","C16001_006M","C16001_007E","C16001_007M","C16001_008E","C16001_008M","C16001_009E","C16001_009M","C16001_010E","C16001_010M","C16001_011E","C16001_011M","C16001_012E","C16001_012M","C16001_013E","C16001_013M"
"0500000US48039","Brazoria County, Texas","289813","8","213535","3997","58346","3843","555","352","1449","1264","523","373","2524","1335","51","83","3442","1327","1972","1103","3476","1627","2776","1285","1164","859"
"0500000US48041","Brazos County, Texas","183105","281","142494","2810","28764","2552","354","275","685","419","826","567","3373","1504","1430","840","2360","906","486","466","63","103","1671","960","599","464"
"0500000US48061","Cameron County, Texas","372175","372","100395","5978","268610","5955","502","422","141","136","30","49","897","1090","62","114","592","472","135","211","361","327","233","277","217","223"
"0500000US48085","Collin County, Texas","729077","247","540247","7330","85453","4188","4440","1854","4395","1520","3794","1910","32999","4880","5220","2022","14279","3068","9437","3145","4505","1778","11545","2763","12763","4356"
"0500000US48113","Dallas County, Texas","2184080","54","1317302","11385","716387","9386","7439","2198","4327","1468","5059","2301","30752","3836","9457","2732","8608","1982","24738","3957","6097","2149","27205","3651","26709","4615"
"0500000US48121","Denton County, Texas","617040","416","484000","6391","80532","5168","1781","928","1676","817","1119","512","15346","3739","8965","3250","4688","1553","3658","1450","715","516","7831","2183","6729","2638"
"0500000US48141","El Paso County, Texas","739909","257","190803","6693","535466","6416","1577","1140","2802","1119","281","331","1755","780","1227","628","794","680","534","386","1386","788","1991","796","1293","752"
"0500000US48157","Fort Bend County, Texas","546280","187","346886","7073","97422","5328","2727","1294","736","423","1300","701","33836","4843","2499","1386","19246","3012","14086","3079","6288","1485","12270","2400","8984","2677"
"0500000US48167","Galveston County, Texas","272565","*****","222734","3725","39960","3383","710","417","606","410","903","606","1520","679","0","294","1400","848","2999","1227","864","837","378","310","491","714"
"0500000US48201","Harris County, Texas","3773828","492","2145902","20838","1299219","16320","17018","3311","10400","1790","13218","3305","75008","8566","10174","3214","37841","4511","78972","7175","12795","3048","27789","4469","45492","5912"
"0500000US48209","Hays County, Texas","147943","372","115916","2829","28979","2475","361","231","489","389","86","154","1108","614","0","294","396","294","39","69","98","122","340","250","131","154"
"0500000US48215","Hidalgo County, Texas","705450","291","103340","6112","594407","5798","298","349","820","598","245","280","1046","760","502","572","401","423","118","200","2972","944","922","876","379","241"
"0500000US48245","Jefferson County, Texas","235216","405","194626","3033","30304","2284","2031","807","545","470","203","251","1301","641","139","171","434","435","3916","1479","681","616","406","440","630","470"
"0500000US48303","Lubbock County, Texas","259940","391","201946","3941","50686","3561","284","245","671","522","147","213","1505","1055","334","397","2188","707","158","207","1267","838","209","152","545","396"
"0500000US48309","McLennan County, Texas","219079","375","175745","2880","38105","2688","649","502","779","505","560","385","965","672","306","341","1133","709","649","651","85","116","61","103","42","70"
"0500000US48339","Montgomery County, Texas","425608","*****","341802","4586","73399","4390","811","706","1794","875","518","417","2725","996","183","178","871","657","706","609","578","413","1944","681","277","204"
"0500000US48355","Nueces County, Texas","316139","578","191548","5854","117753","5733","544","411","605","395","298","284","957","751","147","172","658","542","299","339","1460","614","1082","770","788","476"
"0500000US48375","Potter County, Texas","111294","283","75832","2615","29877","2449","609","638","0","294","0","294","750","566","137","168","668","515","1592","911","0","294","1093","787","736","666"
"0500000US48381","Randall County, Texas","113035","240","100337","2070","9725","1934","120","144","262","230","226","216","508","405","0","294","209","218","370","439","0","294","845","469","433","276"
"0500000US48439","Tarrant County, Texas","1674022","336","1209633","10931","354627","9322","6308","1999","3608","973","3649","2204","23330","4129","4613","1994","6663","1751","25770","4627","3982","1144","13952","2936","17887","3796"
"0500000US48453","Travis County, Texas","954746","156","662138","7492","226719","7061","2974","852","3048","833","3900","1406","12241","2988","4618","1313","9447","1763","14118","3516","2112","1007","9081","2107","4350","1597"
"0500000US48491","Williamson County, Texas","392529","327","309508","3868","57580","3304","1907","1045","2666","1288","885","548","6971","2276","1967","1215","2062","1123","1223","867","1233","815","4607","1407","1920","1430"
"0500000US49005","Cache County, Utah","101955","338","88582","1328","9218","974","49","80","373","377","409","298","368","311","578","473","936","629","235","344","302","392","824","414","81","81"
"0500000US49011","Davis County, Utah","276396","289","251243","3079","14683","2389","1018","961","1064","539","423","326","1689","628","1124","736","1558","1013","382","538","164","203","1308","583","1740","1072"
"0500000US49035","Salt Lake County, Utah","943759","*****","758698","7821","122663","5326","3106","1071","4625","1220","7499","2868","9947","2543","1454","768","5884","2071","4919","2488","978","538","17578","2764","6408","1956"
"0500000US49049","Utah County, Utah","461426","646","397514","4559","44645","3599","1720","789","2525","1125","923","618","3995","1207","1166","1067","2197","859","142","229","530","426","4506","1320","1563","894"
"0500000US49057","Weber County, Utah","211385","529","184700","3643","20796","3265","385","366","1081","621","306","213","2084","892","85","150","800","516","97","116","247","274","697","341","107","129"
"0500000US50007","Chittenden County, Vermont","148924","221","135891","1936","2359","630","2602","829","237","204","1477","825","2520","917","42","58","159","205","1576","898","111","129","150","165","1800","1408"
"0500000US51003","Albemarle County, Virginia","94446","428","84236","2104","3471","904","325","350","323","306","920","857","1748","1081","320","419","651","558","141","164","215","337","508","467","1588","1257"
"0500000US51013","Arlington County, Virginia","197631","3","140949","3870","27360","1741","1652","856","1014","484","1885","744","7953","2035","1147","764","2809","1262","818","464","1686","790","3109","1178","7249","1761"
"0500000US51041","Chesterfield County, Virginia","297264","468","264601","2308","17691","1818","1507","875","1578","838","327","308","2524","1024","1006","947","1367","1174","2108","1399","768","610","1748","1387","2039","1048"
"0500000US51059","Fairfax County, Virginia","1013687","294","627972","9404","143475","5265","8998","3402","7226","1789","8368","2319","57932","6244","34416","5581","24978","4006","25124","4400","11108","3848","25569","4233","38521","5092"
"0500000US51087","Henrico County, Virginia","286937","230","249397","4230","11783","1574","765","395","903","548","1702","1291","7559","2412","666","624","3398","1374","1159","785","510","498","4655","1666","4440","2501"
"0500000US51107","Loudoun County, Virginia","287037","351","203429","4324","35242","2603","1861","1066","2041","1021","1084","729","20114","3329","4563","2066","2290","1130","1761","1142","3429","1519","7327","2225","3896","1616"
"0500000US51121","Montgomery County, Virginia","90203","345","79705","1549","1955","544","589","482","677","693","857","686","2139","987","1145","737","1323","901","59","103","210","318","1046","720","498","344"
"0500000US51153","Prince William County, Virginia","372597","155","259639","6528","67787","3532","2209","1119","2169","807","675","443","14166","3174","2282","1113","1390","846","4036","1895","2943","1253","5835","2090","9466","2666"
"0500000US51161","Roanoke County, Virginia","87086","565","80907","1502","1786","696","572","522","151","146","868","805","1186","742","309","295","434","485","126","198","0","287","196","267","551","619"
"0500000US51179","Stafford County, Virginia","121089","185","105151","2334","9627","1570","1619","924","563","360","306","284","1031","595","608","349","0","287","735","587","174","195","412","344","863","629"
"0500000US51510","Alexandria city, Virginia","130914","195","89458","3313","18233","1894","1919","919","786","382","1315","714","5613","1864","998","766","311","245","487","373","649","735","1387","889","9758","2571"
"0500000US51550","Chesapeake city, Virginia","208921","553","194981","2130","6171","1142","744","498","453","373","288","310","2655","1156","563","529","726","587","115","147","1662","628","191","237","372","341"
"0500000US51650","Hampton city, Virginia","128359","349","120023","1681","3335","1101","360","266","553","338","91","113","344","360","142","186","376","439","1183","714","366","295","757","544","829","625"
"0500000US51700","Newport News city, Virginia","167038","223","151137","2740","7339","1833","1188","1070","1246","571","1158","766","940","716","562","396","98","124","880","645","113","185","1184","775","1193","814"
"0500000US51710","Norfolk city, Virginia","226651","202","203783","2369","12247","1306","319","250","1085","880","1524","1556","1838","944","394","406","353","356","0","287","2554","1044","1306","656","1248","823"
"0500000US51760","Richmond city, Virginia","191564","119","171374","2295","10921","1170","873","598","670","386","675","552","2008","866","738","621","768","514","169","213","0","287","1025","871","2343","1369"
"0500000US51810","Virginia Beach city, Virginia","410027","194","360256","3619","18051","2204","2378","727","1951","722","2025","993","5727","1944","1031","643","1306","709","1394","988","11135","1951","2843","1492","1930","1051"
"0500000US53005","Benton County, Washington","163363","642","130926","3032","24857","2407","52","87","714","463","1943","1102","43","74","199","329","395","445","1716","1320","874","780","721","407","923","836"
"0500000US53011","Clark County, Washington","397688","555","340543","4828","18445","3013","684","424","2732","1105","15785","4078","4984","2682","2443","1016","2101","1069","2460","1367","891","560","4826","1674","1794","922"
"0500000US53033","King County, Washington","1817373","*****","1353193","11834","119846","5387","10306","2175","11853","1788","32289","4866","53208","6928","24793","4760","57782","5020","37164","6168","28330","4201","55339","5725","33270","4928"
"0500000US53035","Kitsap County, Washington","236917","180","216028","2563","5977","1555","951","457","824","379","1286","1177","1039","780","1307","921","396","319","538","498","4865","1434","3308","1251","398","486"
"0500000US53053","Pierce County, Washington","740652","416","633503","6694","40766","3823","1376","785","6034","1571","9766","3102","5153","2027","11654","2544","1871","754","5136","2065","6930","2185","14439","2889","4024","1607"
"0500000US53057","Skagit County, Washington","109654","256","94279","2552","11251","2199","89","90","267","234","1047","621","676","508","174","158","148","160","80","104","1106","520","466","333","71","102"
"0500000US53061","Snohomish County, Washington","668444","8","542743","6631","42617","3185","2235","1028","4227","1108","9656","2643","13833","3016","7200","1994","6908","2189","8926","2739","6737","1372","13486","3499","9876","2865"
"0500000US53063","Spokane County, Washington","442248","496","409561","4093","9215","1887","961","499","960","456","9558","3169","3125","1017","695","580","1767","1224","1710","1153","1298","716","1944","1035","1454","909"
"0500000US53067","Thurston County, Washington","237287","300","214180","2538","10267","1717","340","251","1738","699","244","225","667","404","1216","585","740","670","2752","1268","748","543","3429","1312","966","588"
"0500000US53073","Whatcom County, Washington","190840","411","169901","2871","10079","2214","260","205","1643","687","2237","1298","945","530","863","700","1223","698","1469","1011","535","563","843","433","842","572"
"0500000US54039","Kanawha County, West Virginia","182268","333","178957","1035","636","493","229","193","244","254","0","269","256","223","40","62","94","102","904","928","360","347","270","382","278","220"
"0500000US54061","Monongalia County, West Virginia","92619","328","87163","1309","1353","563","397","273","97","116","254","228","573","304","120","145","1007","616","0","269","25","47","454","325","1176","876"
"0500000US55009","Brown County, Wisconsin","231142","420","208310","2200","13279","1621","1067","787","1614","640","540","387","897","481","36","62","514","448","0","218","238","334","3814","1281","833","744"
"0500000US55025","Dane County, Wisconsin","459015","194","403412","3487","22438","2214","2622","1079","3633","1154","2601","991","4537","1343","1964","1016","5914","1711","536","493","301","271","7852","2127","3205","1195"
"0500000US55059","Kenosha County, Wisconsin","155830","351","137396","2349","12834","1941","338","323","542","336","1411","877","1297","628","213","342","480","565","0","218","414","611","658","644","247","193"
"0500000US55079","Milwaukee County, Wisconsin","879889","411","745488","5564","87010","4088","2177","744","3259","745","9581","2407","9730","1976","696","493","2626","941","698","620","1109","590","13436","2914","4079","1336"
"0500000US55089","Ozaukee County, Wisconsin","81526","462","76614","1527","839","404","308","406","430","273","995","695","1367","752","0","218","532","362","0","218","104","112","0","218","337","488"
"0500000US55101","Racine County, Wisconsin","182400","353","163245","2432","14000","2048","84","113","692","412","506","364","1376","714","169","221","286","338","0","218","286","219","868","639","888","603"
"0500000US55105","Rock County, Wisconsin","149992","59","136602","1187","10255","988","0","218","674","454","524","399","966","492","203","267","0","218","0","218","155","182","475","316","138","105"
"0500000US55133","Waukesha County, Wisconsin","369052","181","346421","2436","8013","1662","1391","639","3653","1003","1059","527","3829","1142","604","504","1838","887","363","448","0","218","1473","592","408","396"
"0500000US01003","Baldwin County, Alabama","172204","521","161028","2385","6942","1216","376","243","123","99","668","594","888","527","75","121","859","673","0","273","40","84","1059","1677","146","131"
"0500000US01069","Houston County, Alabama","95146","47","90652","686","2821","472","160","141","384","260","207","258","218","124","31","52","70","98","407","200","14","25","46","58","136","135"
"0500000US01073","Jefferson County, Alabama","614836","3","578017","2556","23733","1875","1468","545","1049","529","217","234","3029","1259","367","459","2837","1184","761","613","325","320","1473","908","1560","1140"
"0500000US01081","Lee County, Alabama","131743","323","122631","1900","4200","698","586","576","516","627","78","130","893","602","538","293","1112","812","47","83","79","110","454","291","609","883"
"0500000US01089","Madison County, Alabama","314906","418","292432","2061","11597","1384","1319","691","1447","570","325","291","2507","962","1008","788","1011","777","602","520","652","570","631","411","1375","877"
"0500000US01097","Mobile County, Alabama","384732","627","366310","1878","8963","1111","1085","546","880","496","0","273","2052","1314","188","256","0","273","3188","1092","66","110","1733","1092","267","220"
"0500000US01117","Shelby County, Alabama","182662","306","168959","1185","9472","902","300","189","868","469","0","273","1830","640","0","273","154","277","224","260","475","335","101","124","279","233"
"0500000US02020","Anchorage Municipality, Alaska","271143","711","223144","3365","10220","1916","772","449","2647","972","2779","1051","1992","931","3756","1655","1481","1158","63","105","5824","1696","13595","3397","4870","1451"
"0500000US02090","Fairbanks North Star Borough, Alaska","90580","704","79385","2349","4296","928","379","326","1217","621","890","1118","709","629","0","246","306","290","0","246","1493","506","384","227","1521","826"
"0500000US02170","Matanuska-Susitna Borough, Alaska","82692","224","78059","1072","1528","758","218","228","308","213","784","500","395","333","180","213","34","60","53","101","574","500","26","55","533","305"
"0500000US04003","Cochise County, Arizona","123451","167","91307","2306","29130","2314","453","552","435","329","305","289","294","232","160","205","0","305","193","320","364","346","673","587","137","168"
"0500000US04005","Coconino County, Arizona","125725","265","93429","3588","10421","2233","303","222","363","277","257","259","636","442","0","305","837","446","0","305","344","326","373","296","18762","2665"
"0500000US04013","Maricopa County, Arizona","3544453","490","2626587","20171","707732","18463","12407","2530","12960","2145","16624","3357","37943","4767","8038","3461","19864","4397","16055","4158","14105","3068","26376","4381","45762","6087"
"0500000US04019","Pima County, Arizona","919772","281","656828","8900","220377","8261","2533","932","5317","1481","2153","897","6459","1814","1417","836","5778","2051","3483","1503","1812","897","2839","1013","10776","1896"
"0500000US04021","Pinal County, Arizona","353034","1125","274336","7035","65426","6320","797","805","1654","926","826","480","998","506","145","192","711","1118","269","318","861","630","1810","1220","5201","1563"
"0500000US04027","Yuma County, Arizona","181762","469","86997","3824","89525","3385","460","384","505","476","57","90","858","477","353","525","165","280","823","1062","164","285","468","492","1387","971"
"0500000US05119","Pulaski County, Arkansas","357325","251","325858","3090","19620","2084","932","486","1247","633","229","276","3497","1550","585","589","558","426","846","804","1128","641","2140","1620","685","656"
"0500000US06001","Alameda County, California","1416820","587","801613","10818","243199","7508","6540","1291","6646","1776","6894","2070","68383","6857","15255","3730","120597","8343","28772","5108","52842","6389","48393","5416","17686","4574"
"0500000US06007","Butte County, California","207783","434","179152","3468","17965","2525","720","381","140","146","313","256","2515","1676","40","71","1158","816","924","850","453","360","3803","1427","600","489"
"0500000US06013","Contra Costa County, California","985568","549","659401","8982","172901","6580","4477","1532","6246","1509","6569","2208","35718","6233","7411","3005","31800","3781","5569","1859","29431","3783","17898","3136","8147","2697"
"0500000US06017","El Dorado County, California","171245","551","150239","3491","12210","2022","718","500","2293","1652","836","656","2148","1409","872","1010","0","294","0","294","492","567","431","494","1006","1432"
"0500000US06019","Fresno County, California","854504","438","485935","13672","277213","10956","426","305","3016","912","3258","1937","19678","3558","1310","1482","3892","1599","1724","994","6293","2031","43395","5583","8364","3495"
"0500000US06029","Kern County, California","769096","543","457847","9350","276342","8894","1389","1318","1572","852","455","357","7136","1616","1280","689","2526","1147","566","324","10265","1983","4434","1360","5284","2904"
"0500000US06031","Kings County, California","140622","437","76417","3567","54874","2984","0","294","282","183","37","61","2891","1425","346","358","498","524","100","115","3061","741","1003","573","1113","840"
"0500000US06037","Los Angeles County, California","9185577","*****","3928403","26339","3663880","19806","36638","4139","31181","3163","69793","7424","341763","11708","190256","11132","346067","10872","87926","8967","218213","12152","166324","10183","105133","9778"
"0500000US06041","Marin County, California","238788","358","178927","4498","32688","2279","3688","1499","3469","1200","2482","1511","8083","2306","1026","688","3207","1089","956","682","414","359","2501","1497","1347","869"
"0500000US06047","Merced County, California","234482","151","112681","5391","97619","4716","397","380","821","593","0","294","10176","2663","1173","1125","638","431","781","649","1423","829","8773","2048","0","294"
"0500000US06053","Monterey County, California","384147","179","184270","6339","172061","5779","865","418","2642","956","920","629","4164","1857","2259","932","1373","581","1043","855","6976","2276","4392","1292","3182","1601"
"0500000US06055","Napa County, California","128834","437","85290","3401","34074","3088","1419","894","502","324","284","345","2298","1141","448","421","1144","963","68","111","2574","1019","516","457","217","223"
"0500000US06059","Orange County, California","2827013","423","1546535","17297","749710","12150","9648","1733","11469","1992","8972","2416","88571","8120","73757","6487","63312","5745","163207","8655","45073","5947","47169","4422","19590","3318"
"0500000US06061","Placer County, California","329620","328","276494","5482","20416","3045","3236","1934","1448","616","7303","2829","8952","2775","293","355","2156","1358","375","361","5509","1309","2429","1640","1009","783"
"0500000US06065","Riverside County, California","2040074","782","1208135","16388","697486","14722","5463","1380","6807","1593","4357","1655","24887","4353","8610","2171","14909","2941","10957","3105","29372","3177","17005","3223","12086","3455"
"0500000US06067","Sacramento County, California","1320814","*****","914854","14521","174151","8165","3563","1044","4645","1250","40925","7393","45053","6305","3619","1239","32710","5749","21061","3862","26820","4648","46761","6715","6652","2423"
"0500000US06071","San Bernardino County, California","1883480","635","1113679","17863","642851","16097","3173","1247","4081","1302","2942","2042","17557","3673","9894","2695","19000","3650","9058","2269","27934","3997","18110","3319","15201","3091"
"0500000US06073","San Diego County, California","2902279","*****","1807982","15539","732023","11571","10066","1984","12060","2093","14452","2582","50703","8150","12350","2838","40548","5091","36199","5035","94406","7111","43089","5025","48401","7667"
"0500000US06075","San Francisco County, California","770164","260","423551","8764","88517","4486","9749","2058","4194","1062","12642","2549","23204","3897","7444","2612","144627","7718","9017","2828","24532","3810","16331","3091","6356","2422"
"0500000US06077","San Joaquin County, California","633644","223","380241","7911","165011","6894","701","429","1538","615","1224","882","18141","3778","1118","1158","7160","2830","6580","2488","18296","3334","29789","4593","3845","2169"
"0500000US06079","San Luis Obispo County, California","256942","477","212557","3655","35443","3120","425","286","658","374","837","609","2292","917","254","245","553","449","1070","836","858","489","1298","737","697","713"
"0500000US06081","San Mateo County, California","674275","271","362126","7683","135857","5340","4404","1194","4160","1154","9709","2236","24625","4207","4502","2171","48381","4773","3258","1266","46364","5506","17527","3074","13362","3428"
"0500000US06083","Santa Barbara County, California","397415","368","242124","5847","127108","5594","1573","671","2522","997","1703","726","5913","1298","1989","1095","4561","1600","1305","728","4286","1422","3087","1301","1244","826"
"0500000US06085","Santa Clara County, California","1663233","371","812933","14832","317171","10040","10774","1968","7615","1854","18748","3341","89063","7271","27594","4702","126547","8737","107406","7902","54785","6765","69806","7588","20791","3761"
"0500000US06087","Santa Cruz County, California","248383","3","171640","3823","63547","3411","1390","873","1342","696","792","531","2038","953","157","214","2309","991","613","713","1293","938","1916","951","1346","1282"
"0500000US06089","Shasta County, California","167317","222","155613","2392","6480","1954","396","271","1067","610","836","740","500","343","141","225","124","210","0","294","601","478","1069","649","490","404"
"0500000US06095","Solano County, California","387573","180","271488","5034","63537","3707","794","403","1282","551","504","421","9216","2479","1868","948","3733","1555","1467","1381","23958","3168","6828","1747","2898","1316"
"0500000US06097","Sonoma County, California","456291","965","345750","5998","81976","5213","2170","758","2356","851","1908","1077","5132","1445","918","576","2534","1016","3001","1209","2278","1068","5421","1853","2847","1766"
"0500000US06099","Stanislaus County, California","475582","441","279280","6502","150465","5076","1164","612","1403","616","638","484","18002","3229","354","304","1343","1035","1196","883","2435","1303","7798","3070","11504","2990"
"0500000US06107","Tulare County, California","402714","264","210548","5570","178436","5258","308","305","781","397","108","100","3390","1213","56","76","750","559","452","504","2846","1218","4183","1107","856","609"
"0500000US06111","Ventura County, California","770226","342","478377","8323","232261","7741","1481","708","3183","853","2088","1340","14097","3241","2949","1105","8384","1863","3107","1531","12344","2393","6260","1672","5695","2004"
"0500000US06113","Yolo County, California","188782","235","127402","4680","38901","3520","681","583","1346","733","2386","1304","3781","1378","1627","1082","6342","1488","673","568","1383","679","2311","1054","1949","1040"
"0500000US08001","Adams County, Colorado","405981","238","285086","6187","98492","5906","417","279","1752","717","4218","2355","1705","831","574","484","1064","879","5290","2054","420","325","5013","2119","1950","893"
"0500000US08005","Arapahoe County, Colorado","534600","80","416434","6895","67024","4778","3764","1174","2001","677","6985","2164","7115","2173","7027","2081","2075","732","4710","2023","1939","1311","5382","1930","10144","2413"
"0500000US08013","Boulder County, Colorado","278594","304","232919","3322","30077","2209","1378","682","2029","1155","1335","680","3807","1485","986","722","1475","844","1516","1011","632","545","1465","714","975","594"
"0500000US08031","Denver County, Colorado","560976","126","403661","7419","118286","6204","2462","1118","3176","1025","4013","1640","5901","1698","707","413","3305","1364","5975","2028","588","589","3763","1421","9139","2680"
"0500000US08035","Douglas County, Colorado","264938","616","239630","3953","13025","2875","2235","1550","1135","628","901","702","3076","1664","1126","854","1405","862","92","158","315","307","1622","914","376","354"
"0500000US08041","El Paso County, Colorado","581554","231","517670","6129","37216","5295","2547","1091","5599","1222","3061","1659","4087","1633","2939","1101","1421","888","1392","866","1653","1067","2230","1074","1739","1225"
"0500000US08059","Jefferson County, Colorado","505054","106","447750","5163","32469","4079","1413","666","2985","954","4446","1930","4713","1845","810","608","1746","1015","2181","1127","1324","792","2770","1113","2447","870"
"0500000US08069","Larimer County, Colorado","283106","330","260485","3651","14289","2691","372","278","2217","1037","456","335","1270","577","177","213","1903","997","283","377","90","154","539","297","1025","872"
"0500000US08123","Weld County, Colorado","234482","378","190957","4218","39083","3905","755","989","1002","587","194","168","167","167","15","23","431","437","316","365","139","175","1013","794","410","395"
"0500000US09001","Fairfield County, Connecticut","861668","183","624793","8342","118034","4104","17773","3646","7174","2134","18627","2931","50693","6246","2419","1638","5382","1591","2577","2350","2357","1142","6952","2021","4887","1539"
"0500000US09003","Hartford County, Connecticut","843899","252","638219","6315","101767","3584","16330","2690","1629","618","29613","4671","31078","3435","1623","818","6318","2074","3293","1475","2134","883","5952","1972","5943","1475"
"0500000US09005","Litchfield County, Connecticut","180598","356","164618","2186","5458","1512","1771","774","770","437","1277","670","3949","1125","10","19","761","646","840","706","618","677","306","404","220","192"
"0500000US09007","Middlesex County, Connecticut","157646","371","137504","2043","6758","929","1742","930","679","492","2280","1224","5096","1386","0","281","887","540","421","503","573","539","1089","590","617","540"
"0500000US09009","New Haven County, Connecticut","814466","167","638885","6947","95392","3718","7413","1725","2330","844","11012","2549","35560","4554","2086","1075","6833","1649","2047","1509","1927","963","4845","1889","6136","2482"
"0500000US09011","New London County, Connecticut","259218","394","223211","3376","14739","1827","4939","2580","675","551","1720","759","5932","1657","494","347","3612","1836","0","281","1450","849","1815","1041","631","646"
"0500000US09013","Tolland County, Connecticut","145599","563","130282","2697","3714","1045","1700","678","1220","706","2041","1334","3724","1435","116","190","1389","749","143","169","0","281","942","514","328","294"
"0500000US09015","Windham County, Connecticut","112294","197","100096","1529","8217","1053","1733","654","196","235","289","188","880","456","0","281","343","326","0","281","0","281","405","359","135","140"
"0500000US10001","Kent County, Delaware","151685","380","140754","2361","5814","1587","781","699","1994","1118","40","66","427","365","0","265","404","341","142","241","472","412","660","481","197","176"
"0500000US10003","New Castle County, Delaware","505928","5","432768","3996","39205","2683","3123","1401","1973","817","2496","967","11412","2094","538","560","5346","1423","36","58","1647","855","3849","1187","3535","1400"
"0500000US10005","Sussex County, Delaware","186061","318","168591","1943","13063","1559","1062","860","667","450","235","159","954","427","0","265","256","356","205","228","476","318","217","216","335","413"
"0500000US11001","District of Columbia, District of Columbia","571592","205","488519","5212","39395","3672","9184","1795","3127","1098","2610","853","7700","1439","1610","836","4557","1278","805","534","831","510","2175","786","11079","2245"
"0500000US12001","Alachua County, Florida","234881","300","202367","2887","13785","1852","2164","990","1407","895","1903","1234","4695","1606","1319","821","2657","910","2131","1010","721","362","1309","985","423","367"
"0500000US12005","Bay County, Florida","158792","542","149300","2116","3304","1227","426","352","837","681","643","496","751","583","260","271","77","139","684","374","765","408","938","808","807","729"
"0500000US12009","Brevard County, Florida","516850","326","465172","3655","28268","2616","6550","1944","3639","874","1065","596","5797","1522","572","596","1514","1405","643","708","1334","636","1252","707","1044","649"
"0500000US12011","Broward County, Florida","1650450","227","1021267","13752","378747","6398","127282","11976","11774","2262","11776","2428","57676","6431","1925","927","5975","1675","4262","1916","5226","2036","9202","1939","15338","3245"
"0500000US12015","Charlotte County, Florida","154671","560","137409","2239","8268","1679","2936","913","1289","693","1075","917","1664","742","0","310","611","785","0","310","733","886","231","309","455","362"
"0500000US12017","Citrus County, Florida","135619","619","127326","1244","4189","874","634","345","887","456","463","391","981","578","146","192","527","476","35","63","244","234","187","195","0","310"
"0500000US12019","Clay County, Florida","179746","307","164531","2484","7737","1592","897","838","704","427","553","481","2069","1263","0","310","0","310","494","472","1933","785","509","413","319","276"
"0500000US12021","Collier County, Florida","307036","665","207682","4427","71716","1919","12669","2715","2993","1226","1937","1072","6627","2408","785","840","912","731","414","483","227","217","414","342","660","659"
"0500000US12031","Duval County, Florida","806278","307","699633","6525","46663","3566","9425","3150","3252","1176","6899","2807","11890","3107","462","489","1513","839","5133","2093","9181","1903","5693","2043","6534","2511"
"0500000US12033","Escambia County, Florida","279312","102","256670","2403","9817","1366","2332","916","1067","535","1188","831","2106","747","601","389","1115","838","994","802","1647","649","1611","714","164","220"
"0500000US12035","Flagler County, Florida","91075","340","76471","3228","5072","1289","736","602","1383","905","3188","1873","2015","1170","327","429","0","310","50","119","36","82","1299","745","498","515"
"0500000US12053","Hernando County, Florida","165228","549","147264","2813","12548","2102","1103","790","937","474","426","312","1990","984","0","310","146","163","0","310","206","199","203","269","405","373"
"0500000US12055","Highlands County, Florida","94005","329","77909","1708","13177","1526","1005","560","171","170","100","164","919","619","0","310","70","110","0","310","237","206","417","415","0","310"
"0500000US12057","Hillsborough County, Florida","1153276","284","841598","9055","237563","6099","13994","2913","3855","1279","3586","1309","20136","4385","2738","1415","3575","1829","6002","2020","2536","1097","9309","2696","8384","2594"
"0500000US12061","Indian River County, Florida","132114","505","110239","3409","15005","2637","3000","1631","644","416","610","474","1647","824","0","310","47","97","0","310","325","422","403","525","194","193"
"0500000US12069","Lake County, Florida","281927","242","249059","2739","24837","2172","2445","1748","1124","484","399","395","890","635","362","459","348","403","502","615","716","515","573","505","672","440"
"0500000US12071","Lee County, Florida","587019","719","464939","5978","88481","4543","11520","3175","6550","1708","1918","999","7162","1824","873","635","1394","798","1076","957","693","473","854","611","1559","1246"
"0500000US12073","Leon County, Florida","260683","555","238862","2999","10172","1546","2150","1043","1040","734","462","471","2180","1024","794","478","1692","971","71","118","635","422","1705","986","920","579"
"0500000US12081","Manatee County, Florida","305240","264","251148","3354","38198","1673","2881","1211","3274","1406","953","606","3956","1517","0","310","891","1098","435","654","82","144","1431","873","1991","1655"
"0500000US12083","Marion County, Florida","313725","421","275868","2607","30922","2261","1046","526","918","488","922","815","1361","739","872","859","363","340","114","198","237","306","816","624","286","241"
"0500000US12085","Martin County, Florida","140808","643","121431","1931","14180","2190","974","698","542","356","642","519","1011","545","41","74","534","574","39","65","102","109","77","143","1235","1454"
"0500000US12086","Miami-Dade County, Florida","2355334","203","656726","14514","1507658","10795","113057","9873","7607","1861","7634","2715","25130","4373","534","651","9883","2465","4602","3058","4492","2791","5767","2023","12244","2563"
"0500000US12091","Okaloosa County, Florida","169016","1040","154604","2413","7427","1308","731","659","920","452","511","828","689","664","711","576","387","406","348","449","913","575","1180","558","595","522"
"0500000US12095","Orange County, Florida","1074980","553","716362","9949","250778","5155","33779","4966","3812","1514","6938","2155","26109","4717","2328","1243","4686","1831","10543","3973","5302","1876","6792","1859","7551","2614"
"0500000US12097","Osceola County, Florida","251802","297","135251","4698","100476","3573","5774","2069","734","604","756","618","4702","1835","141","222","590","518","0","310","790","490","1005","603","1583","949"
