"GEO_ID","NAME","C16001_001E","C16001_001M","C16001_002E","C16001_002M","C16001_003E","C16001_003M","C16001_004E","C16001_004M","C16001_005E","C16001_005M","C16001_006E","C16001_006M","C16001_007E","C16001_007M","C16001_008E","C16001_008M","C16001_009E","C16001_009M","C16001_010E","C16001_010M","C16001_011E","C16001_011M","C16001_012E","C16001_012M","C16001_013E","C16001_013M"
"0500000US25017","Middlesex County, Massachusetts","1450719","192","1091896","10737","86555","3389","31897","4363","9438","1720","19232","3755","104890","7970","6446","1680","42140","4310","8467","2517","2011","711","28253","3496","19494","3711"
"0500000US25021","Norfolk County, Massachusetts","645128","298","515640","6395","17915","2220","16148","2974","1891","790","8907","2215","26811","4403","1315","600","26770","3583","8722","3321","1423","683","10282","2664","9304","2824"
"0500000US25023","Plymouth County, Massachusetts","472745","3","417028","4809","11347","1471","10479","2122","1830","834","1872","1397","24163","3670","445","377","1055","673","1281","792","225","259","1547","657","1473","867"
"0500000US25025","Suffolk County, Massachusetts","701757","97","435025","6576","126632","3055","38957","5961","2304","749","10407","2718","25737","3707","2566","1111","25749","3722","10769","2503","605","407","6079","1727","16927","2890"
"0500000US25027","Worcester County, Massachusetts","759835","287","614992","5933","61618","3527","11452","2550","2742","901","6665","1668","29080","4294","702","570","5304","1792","7752","2775","444","312","7169","2176","11915","2164"
"0500000US26021","Berrien County, Michigan","147234","375","134962","2044","5974","1198","592","338","1259","514","524","352","1915","1263","352","197","181","187","0","161","413","375","374","229","688","378"
"0500000US26045","Eaton County, Michigan","101715","363","96025","1272","2524","1036","279","257","412","260","306","301","819","665","57","106","97","124","241","285","142","232","456","426","357","308"
"0500000US26049","Genesee County, Michigan","392827","416","376720","2763","5711","1274","1022","514","401","227","1833","761","3088","1627","240","211","544","437","69","133","40","74","365","248","2794","1238"
"0500000US26065","Ingham County, Michigan","265947","112","235722","2675","9162","1429","1664","704","938","422","547","492","4181","1405","1024","763","4480","1305","1292","841","581","362","2212","863","4144","1695"
"0500000US26073","Isabella County, Michigan","67308","257","64059","975","518","269","124","154","494","337","34","58","504","574","51","66","622","274","0","161","74","96","273","209","555","381"
"0500000US26077","Kalamazoo County, Michigan","239502","108","222294","2298","6539","1209","727","380","1356","648","449","303","2129","896","136","197","1047","690","58","104","530","458","799","471","3438","1763"
"0500000US26081","Kent County, Michigan","570634","339","500603","4383","43735","2516","1747","1212","2503","810","4427","1714","5755","2202","1309","697","1471","686","2789","932","108","136","2493","1576","3694","1627"
"0500000US26093","Livingston County, Michigan","173848","226","167968","1185","2763","930","398","233","781","413","464","243","865","371","52","86","72","120","0","161","28","46","287","243","170","132"
"0500000US26099","Macomb County, Michigan","800933","157","696025","6298","10916","2211","2447","1152","4079","1183","17573","3293","32022","4474","534","439","2304","865","3013","1553","3940","1257","5040","1805","23040","3716"
"0500000US26103","Marquette County, Michigan","64249","173","61714","608","442","213","421","311","258","156","213","213","57","77","0","161","48","63","42","69","83","82","84","86","887","408"
"0500000US26111","Midland County, Michigan","79529","196","75528","1015","858","403","344","296","216","185","304","274","563","433","1016","1120","421","295","0","161","186","291","93","105","0","161"
"0500000US26115","Monroe County, Michigan","142865","378","139141","1176","1075","455","923","895","327","220","194","184","199","176","0","161","0","161","0","161","256","302","282","237","468","360"
"0500000US26125","Oakland County, Michigan","1153689","*****","980238","7641","29653","3558","4384","985","7805","1734","15149","3042","41718","4363","3677","1190","10542","2002","1718","1435","2391","891","19192","2995","37222","4776"
"0500000US26139","Ottawa County, Michigan","252185","311","226576","2827","17448","2616","980","624","1079","498","548","554","1257","731","540","500","282","308","560","561","0","161","2842","1427","73","118"
"0500000US26145","Saginaw County, Michigan","187017","235","177896","1327","4766","908","238","225","923","444","282","311","964","659","131","190","308","371","647","588","167","194","76","110","619","431"
"0500000US26147","St. Clair County, Michigan","152261","217","145153","1482","3506","888","759","497","522","253","825","799","606","377","0","161","241","285","0","161","171","269","259","227","219","194"
"0500000US26161","Washtenaw County, Michigan","332647","109","281620","3545","11020","1749","1386","543","2078","679","1204","587","9527","1710","3206","1006","9748","1552","576","423","503","348","4684","1675","7095","2379"
"0500000US26163","Wayne County, Michigan","1676589","4","1455137","9291","69105","4194","6183","1643","4189","971","11758","2166","36569","4090","667","344","5028","1548","1966","840","2830","1085","5557","1519","77600","7313"
"0500000US27003","Anoka County, Minnesota","315145","44","279858","4147","9227","1638","2304","1107","1141","469","3999","2013","4683","1559","237","183","635","469","2461","1350","271","241","4413","1447","5916","1934"
"0500000US27013","Blue Earth County, Minnesota","61636","212","57366","1010","1158","446","88","96","499","228","179","271","483","441","13","27","0","139","195","214","105","105","379","332","1171","850"
"0500000US27037","Dakota County, Minnesota","378153","197","336455","3387","16504","2177","2078","628","1389","571","2784","967","1809","694","809","823","2076","1058","1157","811","899","724","5858","1538","6335","1910"
"0500000US27053","Hennepin County, Minnesota","1106793","5","919553","6626","66172","2926","6900","1505","4165","1000","8940","2079","13794","2754","2319","1191","9575","2111","8554","2270","1672","873","29426","3568","35723","3680"
"0500000US27109","Olmsted County, Minnesota","136403","*****","117294","2351","3784","923","312","275","289","282","1457","823","1521","736","571","534","662","526","1316","801","157","188","3050","1474","5990","1931"
"0500000US27123","Ramsey County, Minnesota","483815","236","380465","4757","23795","2323","2024","662","2799","1002","2215","843","5924","1935","457","308","3845","1461","3275","1236","606","331","41651","3047","16759","3040"
"0500000US27137","St. Louis County, Minnesota","189789","352","181570","1752","2171","537","354","204","1860","1073","584","248","667","314","32","60","287","205","22","37","519","602","201","244","1522","679"
"0500000US27139","Scott County, Minnesota","125102","530","109558","2384","4874","1073","388","409","208","154","1270","704","1688","975","134","167","1443","779","969","717","0","139","2807","1281","1763","1228"
"0500000US27145","Stearns County, Minnesota","142444","844","133772","1741","2121","717","187","230","1598","510","99","152","607","557","495","376","149","167","724","494","33","67","980","518","1679","1566"
"0500000US27163","Washington County, Minnesota","229086","157","208810","2410","6566","1231","690","385","1361","440","220","244","2081","1011","353","417","1163","1074","438","510","921","940","4433","1561","2050","1474"
"0500000US28047","Harrison County, Mississippi","179879","401","170561","1501","3415","898","452","319","448","320","407","404","278","203","233","245","31","52","1779","1095","797","779","1370","1228","108","172"
"0500000US28049","Hinds County, Mississippi","231132","159","223349","2195","4169","1872","692","568","62","75","243","318","1125","616","59","92","608","555","0","198","0","198","321","322","504","490"
"0500000US29019","Boone County, Missouri","157636","657","145791","1543","1996","668","863","676","402","270","814","556","1602","886","1167","814","2726","1031","102","174","104","119","964","600","1105","720"
"0500000US29047","Clay County, Missouri","212096","161","197989","2720","4290","1778","637","599","686","473","1206","1121","1723","1018","0","177","710","721","1301","1024","419","323","462","385","2673","1504"
"0500000US29077","Greene County, Missouri","263501","632","251188","2335","5402","1574","790","445","859","439","234","185","455","378","120","203","1786","961","1495","1417","291","281","391","399","490","392"
"0500000US29095","Jackson County, Missouri","630161","405","576982","3870","32361","3044","3352","1069","1343","517","329","218","2420","1007","1073","827","952","521","1246","716","730","435","3670","1423","5703","2374"
"0500000US29099","Jefferson County, Missouri","206059","317","199762","1560","2302","923","342","552","848","476","704","566","219","179","0","177","91","122","212","355","834","771","119","119","626","608"
"0500000US29183","St. Charles County, Missouri","345250","243","320675","2521","10011","1627","2487","928","1570","773","1110","690","1703","739","480","339","756","512","732","676","1216","588","3351","1482","1159","938"
"0500000US29189","St. Louis County, Missouri","943218","24","857885","4646","20997","2386","3782","1091","3253","918","12711","2952","12491","2586","2060","896","9489","2064","2583","982","2078","1154","6646","2054","9243","2696"
"0500000US29510","St. Louis city, Missouri","296161","7","268162","2610","10486","1406","1444","589","1409","714","2403","1156","2386","863","232","231","1321","504","2842","755","420","323","1554","663","3502","1537"
"0500000US30013","Cascade County, Montana","76110","464","72798","1006","862","346","374","258","924","460","48","81","604","387","0","157","0","157","85","169","0","157","268","214","147","130"
"0500000US31055","Douglas County, Nebraska","489804","102","414913","3641","46487","2430","3810","1713","2147","800","846","387","6128","1531","563","363","1386","558","1725","979","100","100","4884","1258","6815","2049"
"0500000US31109","Lancaster County, Nebraska","272965","269","244657","2576","9703","1480","877","450","782","347","3428","1535","2253","1315","293","309","1972","696","4580","1112","0","149","2280","895","2140","835"
"0500000US31153","Sarpy County, Nebraska","152730","440","140564","1486","8366","1321","127","154","422","279","114","121","420","274","56","61","82","99","845","409","349","259","1112","457","273","339"
"0500000US32003","Clark County, Nevada","1864444","222","1225888","11395","442441","8288","7296","1544","5088","1245","12817","2829","23043","3172","8884","1971","24406","4303","8649","3080","61484","5509","23697","3520","20751","4263"
"0500000US32031","Washoe County, Nevada","402531","239","305936","4282","67140","3098","2275","1129","1146","503","2280","1095","7950","2427","911","533","2086","944","1239","820","7479","1789","2742","1157","1347","581"
"0500000US33009","Grafton County, New Hampshire","85376","270","78778","1771","1126","618","1028","432","581","338","338","293","474","435","439","435","1367","568","0","181","282","333","187","220","776","1241"
"0500000US33011","Hillsborough County, New Hampshire","380299","148","331576","3236","15912","2261","9820","1652","1116","536","3259","1437","8116","1854","302","290","2085","1208","1198","784","277","334","3307","1147","3331","1473"
"0500000US33013","Merrimack County, New Hampshire","139434","394","133431","1303","1000","352","2047","637","547","297","194","166","821","587","346","376","200","214","93","104","0","181","167","203","588","613"
"0500000US33015","Rockingham County, New Hampshire","284402","453","264310","3193","4982","1475","4285","2104","1329","735","475","353","2374","989","179","210","801","776","185","272","80","108","3647","2190","1755","1433"
"0500000US33017","Strafford County, New Hampshire","117475","488","109422","1787","1099","741","2064","751","258","275","273","204","2347","1362","0","181","717","595","0","181","0","181","1149","813","146","164"
"0500000US34001","Atlantic County, New Jersey","258660","151","185983","3547","41411","3687","1801","880","1343","518","3898","1769","12074","2670","838","633","3126","1313","2386","1196","1782","816","2746","1274","1272","571"
"0500000US34003","Bergen County, New Jersey","870380","145","529855","8563","126191","3958","4083","1202","4281","1169","33948","4382","56931","5784","49744","5534","12936","2939","365","322","14173","2547","17360","3661","20513","4191"
"0500000US34005","Burlington County, New Jersey","426782","5","371130","3407","21829","1856","2818","987","2332","693","2473","952","12542","2548","1531","724","1414","679","620","549","1576","912","3976","1656","4541","1732"
"0500000US34007","Camden County, New Jersey","480976","77","381570","4042","59912","2585","1814","634","1039","481","2364","675","14335","2462","1293","735","4731","1789","5465","1667","3998","1463","2208","1015","2247","1063"
"0500000US34011","Cumberland County, New Jersey","147122","161","110271","3325","31349","2672","177","192","353","219","866","618","1348","761","389","593","0","192","0","192","310","286","1175","679","884","918"
"0500000US34013","Essex County, New Jersey","734519","443","485376","7439","135131","4001","27833","3795","1441","527","7416","1799","42601","4481","2415","1155","7463","1459","1235","708","5224","1560","3366","1235","15018","3053"
"0500000US34015","Gloucester County, New Jersey","273130","485","253024","3088","8983","1487","683","429","690","373","709","407","3709","2028","119","127","1714","1395","319","527","1323","497","1066","596","791","631"
"0500000US34017","Hudson County, New Jersey","608178","599","241335","6116","238257","3669","8227","2190","2410","1090","8996","2009","50524","4018","3026","1277","10428","2522","1782","984","16534","2950","9739","2001","16920","2882"
"0500000US34019","Hunterdon County, New Jersey","121963","497","108315","1950","4455","805","911","631","261","188","1212","1082","4412","1672","228","362","506","585","0","192","390","331","857","602","416","433"
"0500000US34021","Mercer County, New Jersey","347029","*****","247878","5387","47774","1672","6422","2833","2387","1028","6647","2297","15164","3163","3558","1415","6589","1625","606","635","903","844","5214","1922","3887","1925"
"0500000US34023","Middlesex County, New Jersey","773675","413","442697","6635","122992","3868","2873","956","2127","685","16123","2579","98265","5485","7840","2317","21073","2513","3240","1486","9832","2107","31360","4083","15253","2849"
"0500000US34025","Monmouth County, New Jersey","596915","4","490646","5771","42977","2578","5882","1562","1242","691","9312","2285","22092","3467","1571","886","8916","1792","949","745","4003","1291","2973","923","6352","2015"
"0500000US34027","Morris County, New Jersey","472199","5","357519","5212","48440","3022","2601","1101","3127","757","6920","1747","28615","3889","1050","636","11021","2142","536","485","3746","1311","5116","1618","3508","1827"
"0500000US34029","Ocean County, New Jersey","542140","558","475729","3811","33063","2754","2032","1006","5248","1622","4130","1029","13336","2504","516","382","883","653","193","289","2088","758","774","568","4148","1812"
"0500000US34031","Passaic County, New Jersey","468877","20","248617","5408","157561","3394","1133","653","1730","611","10866","2345","22015","3659","1219","900","2092","1073","577","683","4214","1393","4625","1721","14228","3489"
"0500000US34035","Somerset County, New Jersey","309379","69","217093","4166","35894","1830","2131","890","1864","627","5773","2424","19387","2865","1779","1045","9795","2002","1408","1192","3557","1330","5960","1582","4738","2237"
"0500000US34037","Sussex County, New Jersey","140614","179","125413","1966","7007","1252","427","289","879","411","1656","700","3004","947","26","45","346","315","39","67","254","195","676","491","887","643"
"0500000US34039","Union County, New Jersey","508909","4","305363","6903","132711","4296","11663","3220","2361","913","10334","2007","28533","3735","865","731","4335","1174","584","655","4287","1095","2475","1025","5398","1589"
"0500000US34041","Warren County, New Jersey","102491","429","87856","2209","5843","1116","365","269","391","228","1814","981","4466","1914","299","363","259","168","0","192","103","116","167","237","928","399"
"0500000US35001","Bernalillo County, New Mexico","628859","*****","434235","7855","157574","6916","1848","918","2924","1100","910","469","6403","2297","398","300","3464","1091","3906","1709","1358","788","2370","1299","13469","2515"
"0500000US35013","Do?a Ana County, New Mexico","197586","687","100303","4913","93080","4795","133","163","508","274","228","189","781","566","59","102","724","627","0","185","122","138","554","419","1094","473"
"0500000US35043","Sandoval County, New Mexico","126993","225","93276","2376","20005","2250","233","190","1129","952","0","185","622","351","129","143","229","408","327","532","174","291","46","57","10823","837"
"0500000US35049","Santa Fe County, New Mexico","138812","65","88940","3088","44311","2818","1117","652","845","388","180","161","320","209","92","123","405","275","168","267","135","214","529","323","1770","517"
"0500000US36001","Albany County, New York","290587","3","256598","3090","10163","1689","2034","889","795","288","2303","885","7107","2164","2936","1156","2827","1365","368","362","411","544","2292","949","2753","1711"
"0500000US36005","Bronx County, New York","1301066","177","552370","10637","602992","7567","19193","3279","1969","870","5693","1873","46060","4403","2674","928","5225","1628","2364","1826","3533","1304","3332","1304","55661","7180"
"0500000US36007","Broome County, New York","188522","655","170431","2618","4308","1025","1626","769","191","154","1637","577","6096","1995","442","366","1408","855","549","588","169","132","686","405","979","738"
"0500000US36013","Chautauqua County, New York","126168","214","116854","1725","5147","1239","217","144","1440","685","450","260","926","567","203","212","111","131","121","177","25","51","88","105","586","490"
"0500000US36019","Clinton County, New York","77835","147","73481","723","1601","423","1002","423","203","195","266","269","444","266","44","89","203","181","0","185","241","250","8","18","342","282"
"0500000US36027","Dutchess County, New York","282662","8","239251","3298","21523","2120","1932","870","1397","561","1723","724","8972","1838","1002","771","1301","626","539","589","466","342","1162","633","3394","1321"
"0500000US36029","Erie County, New York","870427","*****","784099","4725","30474","2272","5031","1473","2974","782","12934","2453","11795","1877","1834","744","6184","1591","1830","1121","262","213","5556","1652","7454","2477"
"0500000US36045","Jefferson County, New York","110342","193","102236","1292","4525","864","870","771","577","333","132","117","467","324","307","272","187","155","96","161","587","366","229","181","129","101"
"0500000US36047","Kings County, New York","2377873","447","1249606","13897","409132","6078","96048","7588","89085","6493","159425","7544","95298","7363","4701","1458","171545","6262","2115","941","4629","1661","17164","3530","79125","7243"
"0500000US36053","Madison County, New York","68690","259","66554","587","480","270","262","179","495","324","225","194","338","299","0","185","50","77","0","185","29","32","257","247","0","185"
"0500000US36055","Monroe County, New York","705398","3","614462","5247","39117","2698","6296","2034","4282","1217","7383","2471","10547","1971","1028","577","5271","1557","3508","1770","1153","587","7410","1973","4941","1706"
"0500000US36059","Nassau County, New York","1276454","104","905651","9106","163831","6049","22993","3937","4971","1073","15843","3439","91137","6043","9843","2510","24042","3524","816","729","4917","1570","15508","2695","16902","3585"
"0500000US36061","New York County, New York","1536178","5","915840","12239","345887","7769","40853","6039","14470","3191","20556","3440","49006","6074","16460","2937","79607","5462","1570","1013","6133","2099","18533","2913","27263","5627"
"0500000US36063","Niagara County, New York","203906","381","195032","1429","2264","698","519","283","506","299","886","650","2564","950","49","78","877","565","161","242","0","185","352","331","696","544"
"0500000US36065","Oneida County, New York","220452","319","191502","2390","8642","1215","886","458","1140","754","8324","2164","3314","1252","96","130","253","234","488","383","50","83","4152","1061","1605","886"
"0500000US36067","Onondaga County, New York","439877","201","394448","3302","12685","1671","2699","725","1259","497","6594","1647","8826","1781","802","301","2778","632","1224","675","513","441","3715","1288","4334","1421"
"0500000US36071","Orange County, New York","349628","446","265532","4233","45007","2338","2886","1081","16829","2422","2967","1297","8345","2504","392","327","1884","1101","1039","1166","1103","721","805","540","2839","1078"
"0500000US36075","Oswego County, New York","114958","273","109698","1019","2457","576","454","259","699","344","536","443","364","228","73","67","136","124","116","178","0","185","87","80","338","325"
"0500000US36079","Putnam County, New York","95401","418","76657","2986","9687","1398","276","205","591","302","632","413","5096","2368","166","243","946","759","0","185","113","169","807","630","430","422"
"0500000US36081","Queens County, New York","2134399","5","942425","13214","510417","6903","43323","4726","8566","1583","75009","6429","224081","11678","51496","6476","178349","9130","2958","1133","31027","4839","31854","4363","34894","4902"
"0500000US36083","Rensselaer County, New York","151101","235","140080","1439","4513","860","617","362","722","370","316","225","1435","675","127","150","970","488","143","165","171","198","787","395","1220","834"
"0500000US36085","Richmond County, New York","442812","3","299519","8265","49608","3586","1888","833","1076","551","27341","4665","29896","4249","2361","1313","10917","2106","1335","1111","4613","1582","3543","1128","10715","3102"
"0500000US36087","Rockland County, New York","293849","3","185928","5776","37142","2178","12761","2567","26951","3516","4614","1717","10464","2972","1942","1232","2356","1185","241","324","3883","1558","4224","1459","3343","1044"
"0500000US36089","St. Lawrence County, New York","106105","211","96013","2568","1875","435","1358","602","3330","2317","1507","980","839","428","116","143","120","116","71","108","59","72","152","235","665","532"
"0500000US36091","Saratoga County, New York","210312","502","194391","3118","4154","1119","2073","747","875","550","3056","2457","2013","828","42","65","1508","1089","175","303","95","130","1698","937","232","268"
"0500000US36093","Schenectady County, New York","146683","469","130052","2517","6901","1402","429","272","523","362","1019","477","4848","1787","165","180","806","676","279","442","437","500","341","258","883","711"
"0500000US36101","Steuben County, New York","93064","332","89573","732","1117","376","147","100","904","397","11","17","342","254","14","26","218","196","0","185","0","185","673","269","65","86"
"0500000US36103","Suffolk County, New York","1416007","261","1103350","8752","190984","5702","15832","4043","6521","1479","14957","3121","45826","5392","5157","1783","13630","3208","1338","804","2747","1249","10827","3072","4838","1585"
"0500000US36105","Sullivan County, New York","72483","121","60502","1595","7434","1088","270","268","1230","1006","888","460","1103","610","348","315","0","185","0","185","98","152","100","158","510","419"
"0500000US36109","Tompkins County, New York","97963","452","85168","1950","2242","1014","747","368","567","382","411","393","1776","1000","737","587","2831","1248","0","185","171","333","2409","1464","904","609"
"0500000US36111","Ulster County, New York","173328","217","151968","2807","11933","2100","2600","922","998","486","1326","943","2333","672","128","116","714","452","224","260","127","142","385","346","592","238"
"0500000US36119","Westchester County, New York","905530","100","607389","8169","175748","4674","12501","2716","5468","1377","10475","2144","51051","4988","3879","1372","12695","2921","207","281","4415","1528","9820","2147","11882","2845"
"0500000US37021","Buncombe County, North Carolina","231301","242","216959","2042","9898","1614","428","256","723","383","846","841","838","631","51","87","445","446","0","193","812","646","124","138","177","251"
"0500000US37025","Cabarrus County, North Carolina","171983","185","154518","1992","12355","1808","250","235","195","195","163","167","2164","1106","63","111","332","292","166","270","113","174","1187","665","477","398"
"0500000US37051","Cumberland County, North Carolina","296918","*****","265015","2503","18448","1828","1615","658","2888","709","132","119","1558","740","1637","610","432","446","250","254","866","633","2835","1215","1242","879"
"0500000US37063","Durham County, North Carolina","259030","5","208638","3352","32832","1588","1418","654","454","292","417","351","5409","2215","600","334","2614","847","991","904","1156","663","1680","950","2821","1285"
"0500000US37067","Forsyth County, North Carolina","334509","56","286598","3071","36598","2208","861","537","871","496","431","331","3714","1368","374","371","717","569","198","248","689","612","1991","1274","1467","1398"
"0500000US37071","Gaston County, North Carolina","195799","525","179553","1758","12415","1571","695","467","135","112","77","126","925","547","0","193","715","517","241","387","397","509","594","388","52","88"
"0500000US37081","Guilford County, North Carolina","469878","309","405699","4658","30898","1932","2967","2079","1577","625","1551","935","5855","2362","1785","1249","2665","1140","5109","1815","727","548","5001","2193","6044","2069"
"0500000US37085","Harnett County, North Carolina","112733","216","100560","1320","9504","1085","314","302","758","312","120","106","100","95","114","170","0","193","155","98","363","331","558","355","187","295"
"0500000US37119","Mecklenburg County, North Carolina","898629","308","733373","5938","96075","2928","6361","1707","3913","1079","4123","1622","16092","3373","2902","1580","5121","1796","8316","1988","3006","1369","10855","2262","8492","2500"
"0500000US37129","New Hanover County, North Carolina","197873","190","181588","2223","12233","2160","861","469","427","332","255","232","814","512","0","193","845","618","186","339","65","109","505","472","94","158"
"0500000US37133","Onslow County, North Carolina","165903","438","150365","2503","11754","2477","643","369","703","448","298","329","85","114","30","62","141","218","0","193","540","328","1085","463","259","286"
"0500000US37135","Orange County, North Carolina","131611","322","109461","2249","9640","1404","794","524","770","420","2150","1528","1655","836","1200","662","3097","1073","602","744","183","221","1721","1014","338","264"
"0500000US37155","Robeson County, North Carolina","125269","147","114158","811","9164","566","154","140","155","171","145","231","478","368","0","193","46","79","286","264","0","193","338","325","345","285"
"0500000US37179","Union County, North Carolina","194785","242","169317","1904","18862","1106","459","298","579","392","1696","1662","1685","708","397","393","823","589","49","86","209","192","538","429","171","229"
"0500000US37183","Wake County, North Carolina","887183","196","741093","5798","75831","3305","5048","2116","3815","1123","1952","723","19524","3115","4271","1876","10143","2564","3800","2041","1067","599","10241","2686","10398","2449"
"0500000US37191","Wayne County, North Carolina","116543","748","101392","1695","11241","1370","393","279","514","301","39","48","413","325","166","175","680","502","51","110","141","193","206","272","1307","1134"
"0500000US38017","Cass County, North Dakota","146014","354","133390","2115","2016","536","445","323","1713","860","1754","1716","830","526","48","99","1598","1222","815","1012","70","143","473","505","2862","872"
"0500000US38035","Grand Forks County, North Dakota","63116","406","59624","899","1510","682","205","179","221","202","0","141","386","326","0","141","393","322","0","141","0","141","18","35","759","609"
"0500000US39017","Butler County, Ohio","346972","3","324731","2712","10001","1850","868","534","2265","808","1041","647","2455","1207","0","182","2483","1766","342","327","321","401","869","752","1596","1071"
"0500000US39035","Cuyahoga County, Ohio","1192667","113","1061448","5738","42387","2686","2920","1011","5767","1295","21042","3248","23065","2919","1597","647","7869","1743","1423","769","2304","823","6206","1838","16639","2811"
"0500000US39041","Delaware County, Ohio","169444","487","157592","2274","2746","1014","900","1027","482","298","815","470","2381","1342","507","473","1022","634","430","660","50","90","1852","839","667","492"
"0500000US39049","Franklin County, Ohio","1110314","242","969723","8145","39909","3905","10211","3087","3402","846","6015","1784","14657","2533","3021","1242","11365","2482","2676","1492","2026","1363","12205","2393","35104","5686"
"0500000US39055","Geauga County, Ohio","88931","284","80448","2147","518","416","361","353","6029","1836","410","267","714","425","0","182","223","163","0","182","45","94","0","182","183","228"
"0500000US39057","Greene County, Ohio","154516","388","145366","1394","2460","783","334","293","714","501","96","121","1852","950","294","193","1117","774","399","551","189","264","1351","832","344","253"
"0500000US39061","Hamilton County, Ohio","749134","57","696813","3993","20191","2332","3317","1155","3860","1084","2249","1054","6350","2070","1130","696","3427","1047","2183","1372","470","344","3966","1406","5178","1668"
"0500000US39085","Lake County, Ohio","218131","454","198311","2477","7561","842","700","418","993","544","4564","1551","3965","1405","129","164","225","277","0","182","221","211","385","319","1077","848"
"0500000US39093","Lorain County, Ohio","284246","288","261106","2560","15452","1988","604","293","1609","582","988","516","1261","685","146","159","1146","987","151","171","83","117","464","400","1236","790"
"0500000US39095","Lucas County, Ohio","409852","226","385025","2299","12585","1768","846","390","671","339","1543","715","2443","1031","173","195","1643","764","160","217","497","351","743","502","3523","1475"
"0500000US39099","Mahoning County, Ohio","223169","195","207823","1580","8872","1210","511","348","240","186","1423","511","1705","702","0","182","654","620","270","423","119","193","216","221","1336","737"
"0500000US39103","Medina County, Ohio","164147","573","154901","1791","2086","748","207","178","1145","684","1715","1108","1703","846","125","219","202","181","31","44","0","182","345","386","1687","946"
"0500000US39113","Montgomery County, Ohio","501858","428","469420","3423","12105","1818","1643","822","1985","614","841","478","4156","1708","1255","806","1682","701","671","433","264","224","3881","1628","3955","1784"
"0500000US39133","Portage County, Ohio","154173","136","147169","1469","1638","682","246","329","990","558","797","703","635","344","64","130","884","366","321","470","43","67","460","522","926","591"
"0500000US39151","Stark County, Ohio","354030","326","341103","1800","4575","1105","551","350","2323","703","804","638","3215","926","162","240","43","72","0","182","86","150","570","490","598","573"
"0500000US39153","Summit County, Ohio","510199","162","480033","3298","5553","1413","827","452","2120","789","3196","1431","6300","1885","708","626","1787","700","893","692","245","219","3324","1134","5213","2051"
"0500000US39155","Trumbull County, Ohio","196484","167","186540","1810","1749","631","381","268","4328","1332","579","397","2314","915","39","70","0","182","0","182","65","109","274","209","215","176"
"0500000US39165","Warren County, Ohio","203950","617","186881","3038","3866","1021","145","153","887","571","2219","1972","2105","1287","114","182","1660","1156","151","251","311","356","3187","851","2424","2039"
"0500000US39173","Wood County, Ohio","121802","228","114921","1602","2517","1010","621","409","665","404","738","679","653","664","356","434","562","520","131","217","0","182","150","269","488","466"
"0500000US40027","Cleveland County, Oklahoma","249507","*****","227425","2609","9763","1565","304","282","670","390","617","466","1123","534","1569","869","1057","653","2641","773","72","127","2000","966","2266","1265"
"0500000US40031","Comanche County, Oklahoma","116717","255","104130","2158","6317","1345","872","652","1810","750","98","124","0","149","522","289","287","320","26","51","226","208","498","305","1931","1066"
"0500000US40109","Oklahoma County, Oklahoma","684370","92","572725","3277","85282","2957","1043","385","1760","722","1272","971","2416","920","1410","599","3081","1042","7153","1698","580","375","3902","1344","3746","1224"
"0500000US40119","Payne County, Oklahoma","74123","474","68557","1357","991","435","251","253","510","365","29","52","1140","853","77","99","737","446","0","149","143","215","553","375","1135","809"
"0500000US40143","Tulsa County, Oklahoma","568310","45","493283","2399","52345","1812","1272","369","1797","448","559","367","4785","1232","920","584","2451","907","2709","981","331","212","4507","1072","3351","1301"
"0500000US41003","Benton County, Oregon","81750","768","72161","1600","4244","956","594","448","164","171","839","665","900","457","466","350","805","454","150","164","109","133","562","385","756","613"
"0500000US41005","Clackamas County, Oregon","363261","283","318697","3924","18790","2521","1925","734","858","357","4387","2011","2360","1115","2004","1166","3293","1414","1731","908","434","354","3955","2186","4827","2453"
"0500000US41029","Jackson County, Oregon","193883","742","172264","2574","16942","1877","1413","1029","658","384","507","369","585","583","0","193","215","240","403","417","133","171","411","250","352","330"
"0500000US41039","Lane County, Oregon","337034","102","310054","3181","13817","2457","917","455","1849","632","646","431","1450","563","861","585","2384","724","675","600","334","249","2690","1003","1357","621"
"0500000US41047","Marion County, Oregon","297808","226","226647","4812","55563","3797","280","225","1694","642","5081","1754","1122","657","748","599","1019","824","998","900","869","482","2800","1331","987","748"
"0500000US41051","Multnomah County, Oregon","712652","201","575281","5806","59730","3646","4602","1134","3702","1062","9483","2164","13417","3984","1352","682","9460","2219","13955","2656","2751","947","11528","2188","7391","2374"
"0500000US41067","Washington County, Oregon","510403","710","389357","4646","62770","2891","1905","911","3676","1088","2160","847","11375","2897","6682","2027","8450","2323","4802","1796","2482","1259","11774","2768","4970","1982"
"0500000US42003","Allegheny County, Pennsylvania","1165161","113","1086831","4022","16846","2100","3699","812","4442","1135","9414","1862","19528","2555","1163","547","8792","1993","1128","846","828","531","7666","1996","4824","1330"
"0500000US42007","Beaver County, Pennsylvania","161549","139","157050","1102","1449","628","181","228","471","393","325","204","1579","602","0","165","0","165","64","135","123","122","118","228","189","190"
"0500000US42011","Berks County, Pennsylvania","388829","249","322920","3873","50032","2787","1298","560","4345","1026","1628","806","3812","1315","458","493","1176","760","970","978","590","384","742","525","858","650"
