"GEO_ID","NAME","C16001_001E","C16001_001M","C16001_002E","C16001_002M","C16001_003E","C16001_003M","C16001_004E","C16001_004M","C16001_005E","C16001_005M","C16001_006E","C16001_006M","C16001_007E","C16001_007M","C16001_008E","C16001_008M","C16001_009E","C16001_009M","C16001_010E","C16001_010M","C16001_011E","C16001_011M","C16001_012E","C16001_012M","C16001_013E","C16001_013M"
"0500000US25017","Middlesex County, Massachusetts","1496278","275","1103884","10783","88817","3834","35142","4580","8764","2076","20027","3572","112155","7901","8074","2457","47534","4095","11528","3399","2663","1437","35607","4307","22083","3537"
"0500000US25021","Norfolk County, Massachusetts","658285","239","519512","5781","19126","2331","15175","3169","2599","976","9276","2285","31087","3840","1355","765","38473","4563","3382","1644","1410","969","6062","1829","10828","2792"
"0500000US25023","Plymouth County, Massachusetts","483736","317","423858","5167","11359","1697","14801","3232","1673","924","1026","536","26151","4775","0","200","2422","1051","624","489","202","188","236","370","1384","826"
"0500000US25025","Suffolk County, Massachusetts","733768","279","440759","8115","138878","3196","35821","5566","2411","816","9813","2360","37575","4319","3862","1112","29329","2366","12236","2548","774","442","4012","1364","18298","4361"
"0500000US25027","Worcester County, Massachusetts","773756","246","638862","6151","57132","3231","5481","1398","1390","540","5162","1396","31154","3727","926","644","6066","1828","8197","2379","1287","882","6883","1821","11216","2704"
"0500000US26021","Berrien County, Michigan","145197","83","133016","1521","5109","922","653","438","1425","686","445","299","1011","471","834","664","568","352","20","35","136","136","431","387","1549","997"
"0500000US26049","Genesee County, Michigan","386232","370","372254","2194","4014","942","802","388","615","330","424","323","1847","1048","241","276","2053","1495","0","167","279","292","467","474","3236","1673"
"0500000US26065","Ingham County, Michigan","270099","23","237999","3177","9490","1858","568","324","435","271","713","438","6964","2329","443","197","3939","976","603","401","197","216","5012","1544","3736","1560"
"0500000US26075","Jackson County, Michigan","150836","340","145785","1370","2672","1036","204","173","282","198","467","441","725","504","0","167","269","238","103","169","102","101","160","147","67","80"
"0500000US26077","Kalamazoo County, Michigan","244567","360","229295","2743","5338","1605","1168","877","1157","561","296","305","2826","1306","143","147","788","608","0","167","432","434","837","545","2287","1033"
"0500000US26081","Kent County, Michigan","591794","387","516311","5311","43133","3733","1340","729","2660","952","6596","2657","5220","1743","606","564","4329","1936","5207","1571","465","399","2251","1375","3676","1633"
"0500000US26093","Livingston County, Michigan","178092","315","172235","1124","1812","741","0","167","472","281","537","373","1313","576","90","106","367","367","87","142","253","244","254","320","672","476"
"0500000US26099","Macomb County, Michigan","817726","302","703982","6973","11973","2379","1877","1487","2939","704","18146","3328","33395","4553","257","189","2352","1006","2696","1381","2780","1103","4175","1899","33154","4611"
"0500000US26125","Oakland County, Michigan","1173843","*****","998585","7907","30469","2954","4329","1209","5960","1238","10543","2172","41118","5212","4670","1418","14058","2781","2277","1056","3735","1348","21542","3507","36557","5059"
"0500000US26139","Ottawa County, Michigan","262063","556","233893","3474","17930","2737","89","114","1058","563","1851","1341","556","602","412","348","1602","937","770","933","430","490","2956","1350","516","627"
"0500000US26145","Saginaw County, Michigan","182202","208","173110","1963","5100","1414","703","514","664","314","203","215","634","481","326","369","438","428","0","167","0","167","442","391","582","801"
"0500000US26147","St. Clair County, Michigan","151745","264","147926","769","1916","522","555","406","372","207","193","136","279","205","65","108","32","58","151","246","0","167","107","183","149","108"
"0500000US26161","Washtenaw County, Michigan","340187","190","288115","3910","9420","1323","2676","1407","2014","878","1755","793","9876","2673","4877","2809","10929","1842","545","356","764","551","3338","999","5878","1838"
"0500000US26163","Wayne County, Michigan","1643774","371","1411042","7237","70973","2928","2912","829","3312","866","9976","1813","42028","4701","1572","781","6842","1969","2177","1297","2603","1072","7334","2466","83003","5905"
"0500000US27003","Anoka County, Minnesota","322610","316","286574","3461","9658","1451","1300","632","1591","626","3011","982","2659","1238","182","213","696","511","2210","1080","310","208","5391","1305","9028","2168"
"0500000US27037","Dakota County, Minnesota","387841","190","342013","3539","18739","2327","1709","941","760","387","3887","1536","2436","1063","448","349","1527","959","3975","2094","693","476","4978","1591","6676","1519"
"0500000US27053","Hennepin County, Minnesota","1141750","*****","933492","7723","64541","3140","7034","1927","4634","1120","10643","2826","14915","2519","1880","839","8966","1973","10123","3436","2420","1497","31605","3588","51497","5253"
"0500000US27109","Olmsted County, Minnesota","140510","191","120661","2325","5057","893","474","347","914","529","656","440","1400","610","176","259","1773","812","1111","1323","256","342","1738","962","6294","1697"
"0500000US27123","Ramsey County, Minnesota","499535","353","390258","5042","22807","2963","1724","909","1979","768","1954","954","4920","1806","818","419","5444","1462","3714","1408","1267","868","48891","3393","15759","2369"
"0500000US27131","Rice County, Minnesota","61773","413","54347","978","3688","699","47","78","141","115","93","69","642","307","14","27","632","338","539","729","36","56","244","149","1350","802"
"0500000US27137","St. Louis County, Minnesota","190066","409","181777","1387","1722","628","737","749","893","401","682","392","580","285","167","148","733","644","276","312","116","132","539","301","1844","661"
"0500000US27139","Scott County, Minnesota","130817","694","114592","2024","5494","910","1452","1129","1092","650","846","523","1110","704","7","15","527","393","1669","1024","0","143","3756","1485","272","369"
"0500000US27145","Stearns County, Minnesota","144972","222","131032","3149","3554","817","190","230","796","351","180","120","1182","853","78","93","81","90","720","900","0","143","1190","619","5969","2922"
"0500000US27163","Washington County, Minnesota","236272","4","214363","2688","5587","1237","1066","797","568","437","930","968","2258","1352","25","49","1539","909","631","385","35","60","4858","1525","4412","1592"
"0500000US28047","Harrison County, Mississippi","187656","695","172993","2013","7126","1771","1086","752","116","146","109","170","515","455","36","76","92","160","3181","1299","293","248","1259","755","850","656"
"0500000US29019","Boone County, Missouri","163724","709","151815","2305","2755","950","817","539","489","437","428","388","1453","984","511","404","2588","1091","178","305","226","282","1217","737","1247","781"
"0500000US29047","Clay County, Missouri","220702","218","206663","3298","6398","2306","182","160","408","334","684","623","1102","766","294","408","55","72","1845","974","6","12","606","428","2459","1756"
"0500000US29077","Greene County, Missouri","270479","556","255185","2441","6133","1233","527","272","584","318","321","239","1154","1264","587","567","1762","1069","856","766","256","272","901","652","2213","1943"
"0500000US29095","Jackson County, Missouri","640846","419","579666","3142","43466","2736","1527","620","1554","613","580","372","2391","851","840","574","1931","1270","1559","681","1228","676","3051","812","3053","1404"
"0500000US29099","Jefferson County, Missouri","210348","509","204600","1409","2003","775","231","186","704","421","1195","762","65","108","0","182","67","96","1054","497","130","157","29","44","270","289"
"0500000US29165","Platte County, Missouri","88654","628","83178","1385","1787","800","617","556","293","263","98","159","763","635","29","35","18","35","162","265","369","304","734","602","606","532"
"0500000US29183","St. Charles County, Missouri","362709","491","339666","2828","9663","2297","1693","770","964","432","959","651","3094","1264","546","456","567","452","556","542","740","756","2522","1098","1739","1389"
"0500000US29189","St. Louis County, Missouri","945094","137","865021","5772","17542","2700","1869","770","4443","1444","8813","2555","12722","2721","1528","858","9598","1376","2646","1677","1742","628","8534","1980","10636","3474"
"0500000US29510","St. Louis city, Missouri","294668","361","269167","3198","9178","1039","1008","787","843","440","1443","788","2504","946","282","244","2021","616","1681","988","407","414","1647","865","4487","2766"
"0500000US30063","Missoula County, Montana","108568","507","103705","1313","1580","795","608","543","546","407","152","187","173","169","670","655","158","203","144","243","104","177","208","252","520","461"
"0500000US31055","Douglas County, Nebraska","508238","216","431003","3884","48010","2661","2904","1099","1573","641","1287","728","5088","1590","451","326","2354","1082","888","706","370","282","8064","1729","6246","2247"
"0500000US31109","Lancaster County, Nebraska","286321","185","253144","3064","14159","1915","619","580","1465","715","685","440","3553","1651","211","156","2518","824","4662","1518","148","209","1795","1088","3362","1653"
"0500000US31153","Sarpy County, Nebraska","162392","152","148555","1766","9163","1472","262","199","470","283","307","305","826","534","101","168","163","215","567","610","825","345","848","413","305","370"
"0500000US32003","Clark County, Nevada","1982727","*****","1307454","12580","465403","9488","7501","1797","5720","1133","12259","2863","26782","4004","9907","2431","25324","3810","6190","1585","67836","5055","23477","3696","24874","4448"
"0500000US32031","Washoe County, Nevada","420058","498","322188","5190","71448","4447","617","364","1650","617","626","512","7894","2634","1610","1091","1262","547","588","628","6751","1693","3350","1322","2074","1295"
"0500000US33009","Grafton County, New Hampshire","85156","283","78411","1326","1133","386","968","482","814","736","670","523","1106","565","438","313","925","498","0","184","0","184","360","341","331","194"
"0500000US33011","Hillsborough County, New Hampshire","384730","60","338233","3891","15726","1989","8448","1688","749","571","3600","1315","6607","1576","253","250","1532","736","342","381","739","437","4899","1431","3602","1521"
"0500000US33013","Merrimack County, New Hampshire","141212","296","134026","1326","1393","771","1542","652","243","192","513","357","1335","840","93","140","976","865","92","161","59","109","290","278","650","481"
"0500000US33015","Rockingham County, New Hampshire","288445","284","268675","2947","5870","1592","3590","1342","540","336","670","491","3411","1193","264","279","815","555","903","778","725","700","1936","905","1046","686"
"0500000US33017","Strafford County, New Hampshire","120897","268","112109","1396","1180","502","1932","729","399","269","94","138","951","561","0","184","672","459","394","547","406","443","2355","1657","405","267"
"0500000US34001","Atlantic County, New Jersey","257764","32","187214","3703","41724","2848","2236","1633","1207","871","2023","1131","12815","2742","1119","720","2293","1294","2626","1368","3054","1612","768","668","685","377"
"0500000US34003","Bergen County, New Jersey","889636","105","546062","9453","128121","5637","3783","1015","2698","854","33412","4778","57443","5941","51170","4951","12995","2385","937","722","15969","3028","18486","3463","18560","4215"
"0500000US34005","Burlington County, New Jersey","426868","64","371253","5045","20100","2219","3548","1241","1328","499","3917","1398","9748","2929","2365","1242","3471","1169","66","110","3255","1213","4496","1634","3321","1496"
"0500000US34007","Camden County, New Jersey","478817","155","382413","4985","57508","3311","1708","899","815","544","4911","2140","13399","2960","1916","1408","5105","1495","4274","1908","2520","1094","1406","743","2842","1262"
"0500000US34011","Cumberland County, New Jersey","145750","117","106815","3069","32724","2740","556","560","415","297","801","535","1628","754","38","64","421","460","17","33","108","163","934","784","1293","975"
"0500000US34013","Essex County, New Jersey","743981","428","492150","9468","141056","4168","29378","5206","916","532","4126","1180","39451","4749","1305","683","6643","1534","2276","1327","5625","1784","3353","1194","17702","4322"
"0500000US34015","Gloucester County, New Jersey","275706","477","247828","3551","11517","1597","912","543","874","500","968","591","4845","1775","634","726","1258","925","39","68","2266","1045","1955","1190","2610","2002"
"0500000US34017","Hudson County, New Jersey","627869","5","258400","7747","237634","4722","5727","1905","2028","1181","7365","1523","52817","4497","3510","954","10972","1889","2129","1480","15525","2845","9896","2254","21866","4347"
"0500000US34019","Hunterdon County, New Jersey","120994","387","109516","2076","3881","1406","260","262","1057","843","1557","791","2181","907","0","197","1479","759","0","197","617","441","184","269","262","271"
"0500000US34021","Mercer County, New Jersey","349822","86","244879","5017","50524","2355","5546","2062","1457","819","5923","2229","20780","3210","2787","1664","8297","1823","345","319","1418","835","3717","1287","4149","1583"
"0500000US34023","Middlesex County, New Jersey","790829","143","448151","8358","129010","4566","4855","1796","1369","618","17154","2576","105652","6990","5317","1430","19406","3085","4361","2999","9740","2756","29758","4419","16056","3421"
"0500000US34025","Monmouth County, New Jersey","596305","149","486332","6079","45538","3345","5314","1675","1498","533","10715","3280","24859","3608","1798","988","6942","2150","518","424","3910","1577","3948","1329","4933","2416"
"0500000US34027","Morris County, New Jersey","474246","6","362569","6121","46832","4271","1485","517","1495","589","8986","2261","24534","2969","2577","1456","9319","2332","1576","1353","3894","1395","7652","1892","3327","1596"
"0500000US34029","Ocean County, New Jersey","548558","50","485106","4040","31731","2757","1341","921","7031","2799","3464","1054","10279","1956","735","697","1702","924","48","80","2768","1215","506","398","3847","1303"
"0500000US34031","Passaic County, New Jersey","475338","42","244947","6301","164554","3537","1915","1066","1225","547","10206","2206","30457","3727","1730","908","1044","668","361","415","1744","947","3884","2140","13271","3039"
