"GEO_ID","NAME","C16001_001E","C16001_001M","C16001_002E","C16001_002M","C16001_003E","C16001_003M","C16001_004E","C16001_004M","C16001_005E","C16001_005M","C16001_006E","C16001_006M","C16001_007E","C16001_007M","C16001_008E","C16001_008M","C16001_009E","C16001_009M","C16001_010E","C16001_010M","C16001_011E","C16001_011M","C16001_012E","C16001_012M","C16001_013E","C16001_013M"
"0500000US08013","Boulder County, Colorado","294040","319","244635","4075","28443","2495","2544","1043","2479","900","3349","1960","2980","1324","772","492","3455","1035","1184","845","320","343","2845","1073","1034","580"
"0500000US08031","Denver County, Colorado","604140","574","444815","7915","123326","6725","2618","952","1373","582","3047","1082","5365","1907","307","293","3301","888","5941","1632","363","380","3642","1937","10042","2727"
"0500000US08035","Douglas County, Colorado","285953","150","261499","2797","9176","1766","825","547","2481","899","2049","1012","2306","994","1495","840","2042","1031","715","618","972","818","2206","1115","187","176"
"0500000US08041","El Paso County, Colorado","609307","351","541100","5807","38863","4350","2199","1185","6189","1333","1673","830","4833","1560","3425","1160","1808","978","1085","808","2402","817","3067","1201","2663","1858"
"0500000US08059","Jefferson County, Colorado","522474","261","460994","4874","32656","3412","1879","981","3742","1201","6610","3029","5340","1465","780","644","1676","713","3858","1474","209","191","2904","1155","1826","1110"
"0500000US08069","Larimer County, Colorado","298694","417","271355","3351","17597","3041","747","432","1200","571","1161","693","1475","781","83","110","1761","831","167","196","187","217","1652","913","1309","727"
"0500000US08123","Weld County, Colorado","249801","195","200926","4185","43906","3934","743","445","441","322","273","248","685","434","226","307","157","165","88","148","339","346","1060","726","957","658"
"0500000US09001","Fairfield County, Connecticut","885368","141","632089","8735","134032","4140","18416","4423","4264","1094","14319","2531","51399","5355","2250","1189","8781","1968","1184","789","2938","1522","8847","2263","6849","2487"
"0500000US09003","Hartford County, Connecticut","849244","5","639761","7199","110064","3571","12831","2290","2830","979","23117","3464","31514","3320","3057","1528","5746","1378","2504","1150","3365","1850","7643","1573","6812","2137"
"0500000US09005","Litchfield County, Connecticut","179041","312","160979","2692","6999","1379","976","460","995","485","1516","847","3558","1241","0","201","344","393","499","552","149","170","1253","535","1773","1192"
"0500000US09007","Middlesex County, Connecticut","158041","681","142566","2257","5052","1285","1558","719","323","257","1756","1017","4605","1452","0","201","230","196","0","201","1154","681","317","233","480","442"
"0500000US09009","New Haven County, Connecticut","816467","77","642927","6716","103440","4558","5938","1814","2376","692","8611","2222","29254","3168","1417","742","7377","1784","1119","615","2838","1673","5351","1453","5819","2430"
"0500000US09011","New London County, Connecticut","259915","226","226014","2629","15403","1866","2895","1153","551","346","2158","1033","5503","1846","849","820","3146","1095","182","236","1328","913","1580","890","306","322"
"0500000US09013","Tolland County, Connecticut","145514","538","129693","2253","4130","1111","1147","501","499","401","2534","1146","3670","1178","171","156","1841","701","89","136","203","188","674","487","863","1090"
"0500000US09015","Windham County, Connecticut","111744","239","97736","1514","9389","904","1186","597","377","321","514","315","1301","778","67","112","641","364","0","201","151","245","225","206","157","167"
"0500000US10001","Kent County, Delaware","158458","226","144022","2472","5845","1399","1413","1149","2260","1193","0","189","1608","1112","235","378","866","613","0","189","641","785","942","907","626","447"
"0500000US10003","New Castle County, Delaware","515990","4","446693","4143","33477","3102","3342","1359","1401","531","1907","770","10079","2025","880","593","6575","1638","1048","1135","650","412","4859","1583","5079","1622"
"0500000US10005","Sussex County, Delaware","195066","389","173442","2199","15511","1324","1853","1165","457","268","1046","583","1132","700","13","27","104","119","1023","994","449","273","28","64","8","14"
"0500000US11001","District of Columbia, District of Columbia","605388","270","497028","5706","53095","3567","11401","2745","2519","870","3086","1019","9630","1691","1800","724","6232","1445","1409","1000","1533","959","3509","966","14146","2712"
"0500000US12001","Alachua County, Florida","239295","8","208675","3497","14381","2177","1026","503","459","304","1705","993","3463","1258","1251","744","2533","910","1474","808","703","503","2092","948","1533","1049"
"0500000US12005","Bay County, Florida","164336","265","153351","1628","5306","1404","290","298","754","498","195","186","870","542","296","270","324","276","2409","1081","328","225","119","127","94","155"
"0500000US12009","Brevard County, Florida","525054","437","473531","4581","30565","3309","4683","1735","2210","1013","808","604","5746","1827","571","618","1657","965","405","324","550","422","2273","1089","2055","1082"
"0500000US12011","Broward County, Florida","1730867","378","1077109","13203","411746","8362","119832","10748","7708","2012","13401","3142","49639","5931","1664","928","11058","3007","7112","3111","3832","1549","10379","2397","17387","4254"
"0500000US12015","Charlotte County, Florida","159463","629","144728","2405","7097","1389","2425","1278","1417","1162","1332","1442","1357","616","139","175","179","216","43","74","404","325","342","402","0","218"
"0500000US12017","Citrus County, Florida","134091","411","126672","1826","3348","1319","762","749","700","520","230","205","1002","602","289","274","274","352","0","218","642","370","40","76","132","151"
"0500000US12019","Clay County, Florida","185983","646","168397","2729","10702","1855","496","532","987","660","908","752","1603","1365","0","218","318","448","0","218","2302","844","270","257","0","218"
"0500000US12021","Collier County, Florida","323181","365","224225","6201","73636","4466","13686","2726","2943","1017","1800","920","3799","1447","0","218","2138","1655","167","329","201","238","377","356","209","169"
"0500000US12031","Duval County, Florida","825672","277","717375","7198","45324","3801","7190","2212","2623","1009","8563","3224","11354","3373","2248","2353","3630","1462","3647","2120","8324","2140","9115","2651","6279","2095"
"0500000US12033","Escambia County, Florida","286518","1105","268661","2778","7051","1979","1312","1377","1034","524","267","349","943","499","153","211","1388","1192","1684","874","2506","697","798","457","721","511"
"0500000US12035","Flagler County, Florida","95582","569","83871","2347","4954","1432","735","552","604","509","1754","877","2263","1167","47","86","0","218","0","218","1266","1008","88","108","0","218"
"0500000US12053","Hernando County, Florida","167031","488","148925","2250","11763","1682","622","566","739","594","956","932","2531","806","447","395","51","91","0","218","95","132","158","155","744","625"
"0500000US12057","Hillsborough County, Florida","1208568","236","880883","8413","249065","6101","11927","3147","4635","1352","4137","1427","20803","2862","1583","883","5805","1570","5452","1747","4914","1415","10408","1878","8956","3530"
"0500000US12061","Indian River County, Florida","135757","5","119327","1935","11957","1415","737","525","946","613","79","128","1186","543","0","218","0","218","356","572","421","400","171","288","577","599"
"0500000US12069","Lake County, Florida","292322","222","253102","3809","30949","3370","2072","888","818","406","366","288","2580","1367","239","315","154","197","238","337","906","726","674","681","224","258"
"0500000US12071","Lee County, Florida","628487","429","489032","7272","101362","3913","10775","3228","6444","2032","4106","2225","10310","2987","109","108","584","498","919","697","1843","1219","1263","897","1740","1057"
"0500000US12073","Leon County, Florida","267282","483","240921","2173","11845","1497","2595","940","752","444","0","218","5487","1582","444","415","1631","1022","451","452","636","578","1223","588","1297","805"
"0500000US12081","Manatee County, Florida","324689","187","276360","3719","32830","2736","3490","1708","2149","824","1672","921","2776","1313","81","137","1228","674","837","646","579","329","1532","1159","1155","766"
"0500000US12083","Marion County, Florida","320839","177","284483","3910","30093","3900","1406","965","1417","729","85","145","606","431","331","523","398","611","490","423","857","591","673","616","0","218"
"0500000US12085","Martin County, Florida","145015","130","124766","2126","16376","1667","766","414","352","355","156","183","1190","723","107","176","141","247","395","370","140","161","527","336","99","116"
"0500000US12086","Miami-Dade County, Florida","2462579","538","699115","15126","1560940","10924","124072","9803","5640","1563","8835","2083","29479","4502","386","443","8239","2038","2240","1511","3785","1507","5072","1588","14776","3486"
"0500000US12091","Okaloosa County, Florida","182368","656","165607","2263","9593","1742","669","458","584","276","319","312","394","274","540","506","620","344","982","839","724","407","2225","1185","111","181"
"0500000US12095","Orange County, Florida","1148251","4","760966","12802","276409","7784","39093","6598","3458","983","1875","835","28449","7001","1677","947","9774","3551","9969","3028","5004","1876","4583","1978","6994","2914"
"0500000US12097","Osceola County, Florida","279087","280","140791","5653","119255","4353","5086","2438","454","305","1060","707","4793","2176","0","218","846","1010","345","590","2267","1459","1221","1099","2969","2086"
"0500000US12099","Palm Beach County, Florida","1301699","49","911185","10683","229927","6192","82548","8173","8035","1714","7882","1886","32257","5060","239","215","4474","1298","5293","1823","3137","1310","5378","1749","11344","3238"
"0500000US12101","Pasco County, Florida","451146","90","388610","4435","38413","3437","3297","1315","1809","615","2150","846","7954","2002","646","666","1712","1102","1736","1268","1182","678","980","702","2657","1357"
"0500000US12103","Pinellas County, Florida","886900","215","772759","5861","55730","3710","6760","1338","3866","1000","9923","3077","17648","3254","600","409","2900","1179","4044","1486","4080","1448","5797","1639","2793","1422"
"0500000US12105","Polk County, Florida","585764","289","476144","5729","90047","4034","6174","2952","2263","839","951","637","4198","1887","238","341","830","580","1195","881","977","649","1823","968","924","496"
"0500000US12111","St. Lucie County, Florida","271822","172","221772","6552","33443","4621","8055","3711","860","546","713","516","3810","1789","0","218","1701","1197","189","318","318","387","93","166","868","651"
"0500000US12115","Sarasota County, Florida","375414","360","328382","3676","24175","2564","3627","1098","4312","1645","4426","1479","4389","1614","171","177","1650","1092","905","654","364","230","982","636","2031","1063"
"0500000US12117","Seminole County, Florida","413188","267","338312","4961","51684","4009","1739","922","1778","717","2246","1224","6445","2248","1582","1568","2275","1195","1989","1053","1310","578","2466","1759","1362","960"
"0500000US12127","Volusia County, Florida","477237","403","416563","3832","42747","2742","2351","945","2490","972","942","572","5502","2324","265","266","1709","1118","103","117","873","498","1386","769","2306","1413"
"0500000US13051","Chatham County, Georgia","259049","496","237616","2687","11748","1994","435","277","1166","670","594","547","3551","1628","312","353","506","344","954","595","1000","830","697","395","470","238"
"0500000US13059","Clarke County, Georgia","114116","236","96857","1122","11144","802","168","148","418","384","317","440","2246","1107","562","521","799","690","653","473","153","219","235","229","564","550"
"0500000US13063","Clayton County, Georgia","243269","325","193573","3793","28872","1731","4315","2462","219","178","216","352","1034","945","650","391","0","214","6428","1780","459","458","3130","1702","4373","1938"
"0500000US13067","Cobb County, Georgia","669182","153","526534","8677","81765","6081","7112","2589","3452","996","2541","1323","17347","3256","3258","2062","5447","1978","2549","1454","1339","903","7230","1965","10608","3362"
"0500000US13073","Columbia County, Georgia","127592","1111","116852","2196","4361","1568","192","228","733","571","52","89","1150","820","1786","1306","802","896","976","923","0","214","324","370","364","346"
"0500000US13089","DeKalb County, Georgia","660632","332","534956","6824","55489","2431","8639","2645","1838","808","1774","822","16121","3233","2774","1091","7066","2266","3984","1483","405","366","6420","2055","21166","4818"
"0500000US13117","Forsyth County, Georgia","182931","233","148454","3278","15068","2295","1071","657","2191","1055","1980","1164","4488","1260","2692","1341","1856","909","1022","653","1074","881","2724","792","311","316"
"0500000US13121","Fulton County, Georgia","919145","352","756583","8705","68951","4129","9404","4097","5209","1702","9398","3224","26744","4198","5894","1958","9477","2601","2084","1136","670","410","11124","2557","13607","4058"
"0500000US13135","Gwinnett County, Georgia","798301","113","529599","8234","146064","3967","7975","2609","3570","1690","6363","2275","22920","5751","19169","5332","12293","3146","17389","3775","1143","704","14676","3522","17140","4665"
"0500000US13139","Hall County, Georgia","174066","423","126563","2611","42086","2289","1040","842","520","276","258","416","639","520","0","214","274","321","1160","853","341","344","519","539","666","645"
"0500000US13151","Henry County, Georgia","198211","590","178279","3048","9105","1850","2643","1478","660","513","466","512","2198","1584","0","214","688","1096","1747","1210","773","782","1124","1044","528","468"
"0500000US13215","Muscogee County, Georgia","188315","477","170440","2622","10645","2107","713","460","1766","941","384","339","1853","912","1003","546","232","316","62","108","193","230","502","392","522","556"
"0500000US13245","Richmond County, Georgia","187545","380","174892","2395","6237","1469","225","252","2393","1440","205","299","393","425","275","237","118","158","16","33","209","324","1895","1180","687","499"
"0500000US15001","Hawaii County, Hawaii","178900","53","146143","4829","2651","1264","469","363","315","276","395","457","633","443","491","486","194","216","401","480","4792","1696","22393","4562","23","37"
"0500000US15003","Honolulu County, Hawaii","918786","278","666464","10391","19410","2743","3478","1183","3520","1961","880","493","4566","1349","15884","3125","29999","3942","12598","2794","40854","4575","119695","8371","1438","789"
"0500000US15009","Maui County, Hawaii","150370","107","120173","3578","2024","875","222","173","346","261","298","407","1304","726","231","212","518","438","130","164","4637","1478","19634","3604","853","706"
"0500000US16001","Ada County, Idaho","390619","406","359519","4124","14679","2631","1055","468","887","400","3260","1861","2796","1962","230","305","1202","1051","1174","845","606","553","2071","894","3140","1813"
"0500000US16005","Bannock County, Idaho","76942","659","70705","1940","2480","1087","248","280","538","380","490","759","557","419","86","117","204","289","0","193","103","140","392","332","1139","808"
"0500000US16027","Canyon County, Idaho","183146","404","150225","3449","29968","3273","283","265","858","573","0","193","672","838","0","193","102","240","85","157","509","348","146","134","298","229"
"0500000US17019","Champaign County, Illinois","193851","273","161676","2857","8698","1551","1625","1099","1058","461","1579","801","2570","747","2313","715","7411","1454","744","617","513","444","3089","1343","2575","1242"
"0500000US17031","Cook County, Illinois","4901580","410","3186470","19423","1004029","11490","24893","3935","16993","2851","214343","12436","155987","9023","31330","5674","61247","5767","10270","2862","54223","5615","48509","5949","93286","9656"
"0500000US17037","DeKalb County, Illinois","98522","758","87057","1305","7504","1120","155","164","202","214","1114","644","862","555","203","374","465","443","129","171","100","145","539","502","192","143"
"0500000US17043","DuPage County, Illinois","876546","122","649625","7164","90111","4609","3616","1732","3362","820","27898","4193","53819","5107","3075","955","12864","2381","3211","1937","11335","2718","13154","2368","4476","1389"
"0500000US17089","Kane County, Illinois","487819","6","332651","4629","128068","4003","1150","1135","1967","984","4945","1852","7697","2601","428","516","555","395","573","483","3551","2267","4076","2186","2158","1343"
"0500000US17097","Lake County, Illinois","660643","4","472962","5276","115683","3413","2135","692","2729","698","19818","2788","16269","3325","6553","1971","6222","1408","555","406","8273","2398","4696","1491","4748","2246"
"0500000US17111","McHenry County, Illinois","290638","395","250106","3197","24699","2538","399","281","2294","1107","4565","2003","4330","1566","468","423","1246","1016","403","644","1309","961","481","320","338","306"
"0500000US17113","McLean County, Illinois","164225","398","150738","1936","3825","1525","380","481","650","466","346","370","2247","783","126","193","775","519","90","127","537","507","3858","1177","653","569"
"0500000US17115","Macon County, Illinois","102506","266","98871","778","1602","526","130","182","319","288","38","65","132","120","33","54","9","18","67","122","664","465","183","172","458","381"
"0500000US17119","Madison County, Illinois","251651","409","245052","1499","3345","1342","0","185","666","385","174","203","514","411","592","527","254","334","0","185","431","512","411","301","212","166"
"0500000US17143","Peoria County, Illinois","175423","340","160090","3150","6179","650","332","260","217","199","185","229","1920","942","84","114","96","90","305","294","451","417","2672","1207","2892","2817"
"0500000US17161","Rock Island County, Illinois","137892","285","120515","1966","10972","1340","1821","1031","281","185","1000","595","1762","756","165","178","53","47","192","198","298","293","532","358","301","250"
"0500000US17163","St. Clair County, Illinois","249818","297","237312","2088","6400","1303","346","320","606","518","428","429","758","632","1209","1195","256","297","382","396","880","562","257","221","984","668"
"0500000US17167","Sangamon County, Illinois","186758","425","176923","1946","2077","1052","876","571","624","384","771","542","1645","767","198","213","810","544","0","185","196","188","774","496","1864","1514"
"0500000US17197","Will County, Illinois","640148","78","509424","6637","78483","4168","1841","673","1529","614","11699","2662","16627","3857","923","568","2928","1267","295","486","5806","1562","4468","1635","6125","2374"
"0500000US17201","Winnebago County, Illinois","272203","204","235948","2858","23707","1976","502","307","236","181","3894","1954","2574","1421","222","293","926","721","325","333","293","320","2272","1046","1304","780"
"0500000US18003","Allen County, Indiana","336788","76","304648","2997","15803","1957","760","639","3112","1750","2893","1276","2160","945","238","392","855","537","488","514","522","412","2727","1115","2582","1810"
"0500000US18057","Hamilton County, Indiana","276412","334","252067","3150","7147","2151","588","633","1243","623","1381","902","6789","2383","547","613","1728","1071","423","353","438","413","3038","1223","1023","772"
"0500000US18089","Lake County, Indiana","459942","251","393346","5029","48721","3886","795","462","993","431","6822","2310","3805","1356","979","526","706","350","276","268","576","373","1207","563","1716","994"
"0500000US18091","LaPorte County, Indiana","104670","29","98963","983","4196","941","127","110","280","202","291","232","402","358","0","190","0","190","0","190","0","190","258","195","153","150"
"0500000US18097","Marion County, Indiana","858549","135","749261","5113","74678","3191","7086","2709","1855","693","1542","724","6011","2251","1311","1031","3040","1629","378","487","901","486","6812","2012","5674","1699"
"0500000US18105","Monroe County, Indiana","135306","411","120786","1839","3236","827","584","516","1251","693","580","428","2289","983","708","428","4157","855","77","108","267","230","683","495","688","678"
"0500000US18127","Porter County, Indiana","157289","199","147392","2359","5767","2118","202","200","1057","1084","451","303","761","475","68","108","447","333","24","52","436","362","535","379","149","135"
"0500000US18141","St. Joseph County, Indiana","249490","298","226971","2056","13195","1465","607","380","1391","669","1323","591","1957","743","403","449","1303","598","382","311","373","425","183","202","1402","617"
